Messwert-Nr.;ESC-Werte;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
124;11.00;-81.24;0.67;125.00;-1.01;0.00
125;11.00;-84.76;0.62;126.00;-1.04;-0.07
126;11.00;-87.28;0.57;127.00;-1.03;0.00
127;11.00;-89.03;0.51;128.00;-1.03;0.02
128;11.00;-90.25;0.46;129.00;-1.04;-0.02
129;11.00;-91.18;0.42;130.00;-1.04;-0.04
130;11.00;-92.04;0.36;131.00;-1.04;0.01
131;11.00;-92.75;0.32;132.00;-1.01;0.07
132;11.00;-93.09;0.28;133.00;-1.03;0.01
133;11.00;-93.33;0.24;134.00;-1.04;-0.03
134;11.00;-93.46;0.19;135.00;-1.04;-0.04
135;11.00;-93.43;0.16;136.00;-1.04;0.00
136;11.00;-93.48;0.12;137.00;-1.04;0.01
137;11.00;-93.42;0.09;138.00;-1.04;-0.00
138;11.00;-93.45;0.07;139.00;-1.04;-0.02
139;11.00;-93.26;0.04;140.00;-1.04;-0.01
140;11.00;-93.35;0.01;141.00;-1.03;-0.01
141;11.00;-93.35;-0.01;142.00;-1.04;-0.01
142;11.00;-93.25;-0.03;143.00;-1.04;-0.01
143;11.00;-93.22;-0.05;144.00;-1.04;-0.01
144;11.00;-93.32;-0.07;145.00;-1.04;-0.01
145;11.00;-93.11;-0.08;146.00;-1.03;-0.01
