Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
48;89.00;6824680.00;480.91;9.84;-1.33;-0.51;0.38
49;89.00;6910796.00;480.66;9.39;1.16;-0.57;0.19
50;100.00;6996920.00;481.03;9.84;-0.73;-1.00;0.20
51;100.00;7083020.00;479.45;10.00;-0.42;-0.12;0.16
52;100.00;7169144.00;476.54;10.29;1.15;-0.89;0.07
53;100.00;7255272.00;473.84;10.17;-1.52;-1.00;0.48
54;100.00;7341376.00;472.63;10.33;0.93;-0.16;0.04
55;100.00;7427476.00;470.90;10.49;0.31;-0.37;0.53
56;100.00;7513616.00;473.54;10.66;-0.39;-0.28;0.15
57;100.00;7599724.00;479.37;10.09;1.50;-0.85;0.25
58;100.00;7685836.00;479.87;9.60;-1.53;-0.97;0.42
59;100.00;7771968.00;475.63;9.48;0.45;0.04;0.21
60;89.00;7858060.00;473.85;9.84;0.67;-0.84;0.69
61;89.00;7944176.00;476.22;10.29;-0.71;-0.79;0.31
62;89.00;8030304.00;477.86;10.21;1.49;-0.84;0.51
63;89.00;8116420.00;476.01;9.80;-1.47;-0.77;0.15
64;89.00;8202524.00;473.45;9.52;0.50;0.09;0.05
65;79.00;8288636.00;473.99;9.35;0.44;-0.86;0.62
66;79.00;8374760.00;475.59;9.80;-0.70;-0.04;0.06
67;79.00;8460880.00;475.51;10.25;1.51;-0.79;0.23
68;79.00;8547008.00;473.65;10.17;-1.42;-1.09;0.25
69;79.00;8633100.00;473.02;9.88;0.91;-0.16;0.12
70;69.00;8719220.00;472.43;9.39;0.34;-0.29;0.53
71;69.00;8805336.00;471.95;9.60;-0.30;-0.47;0.11
72;69.00;8891464.00;472.83;9.92;1.33;-0.85;0.11
73;69.00;8977564.00;472.43;10.37;-1.46;-0.96;0.29
74;69.00;9063684.00;471.74;10.00;1.22;-0.73;0.27
75;69.00;9149784.00;471.05;9.80;-0.73;-0.86;0.02
76;59.00;9235884.00;470.92;9.31;0.36;-0.40;0.27
77;59.00;9322008.00;469.77;9.60;0.94;-1.04;0.39
78;49.00;9408120.00;465.98;9.84;-1.03;-0.89;0.16
79;39.00;9494232.00;463.59;8.74;0.46;-1.38;0.06
80;29.00;9580344.00;431.26;6.26;0.83;-0.38;0.17
81;19.00;9666468.00;336.76;3.13;-0.38;-1.48;0.11
82;9.00;9752592.00;233.65;1.34;-0.30;-1.05;0.07
83;0.00;9838676.00;149.02;0.65;0.09;-0.90;0.25
84;0.00;9924784.00;92.73;0.36;0.11;-0.97;0.07
85;0.00;10010924.00;56.80;0.24;0.11;-1.03;0.07
86;0.00;10097012.00;34.80;0.24;-0.12;-1.03;0.03
87;0.00;10183136.00;22.17;0.24;0.08;-1.03;0.06
88;0.00;10269232.00;14.40;0.24;0.15;-0.98;0.02
