Messwert-Nr.;ESC-Werte;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
86;110.00;171.20;3.66;0.34;-1.11;0.16
87;115.00;200.22;4.51;-1.05;-0.91;0.11
88;120.00;229.33;5.12;-0.73;-1.09;-0.08
89;125.00;259.44;5.86;-0.26;-0.64;0.05
90;130.00;292.60;7.20;-1.35;-0.61;0.05
91;135.00;328.14;8.18;1.33;-1.20;-0.15
92;140.00;364.55;9.64;1.31;-1.10;-0.16
93;140.00;395.30;8.79;0.66;-1.42;0.00
94;135.00;416.32;8.91;0.24;-1.43;0.09
95;130.00;417.12;6.71;1.10;-1.01;-0.06
96;125.00;399.89;5.49;1.04;-1.00;-0.07
97;120.00;367.85;4.76;0.14;-1.07;0.02
98;115.00;332.73;4.64;1.01;-1.21;-0.13
99;110.00;302.97;3.66;-0.03;-1.52;-0.13
100;105.00;272.14;3.05;0.92;-1.55;-0.18
101;100.00;235.50;2.56;-0.84;-1.77;-0.31
102;95.00;207.56;2.19;0.01;-1.31;0.29
103;90.00;180.58;1.71;-0.10;-1.12;-0.03
104;85.00;152.16;1.22;-0.32;-1.31;0.08
105;80.00;129.39;0.73;0.13;-0.88;-0.19
106;75.00;110.05;0.61;0.17;-1.07;0.12
107;70.00;93.21;0.49;0.15;-0.97;-0.18
108;65.00;75.82;0.36;-0.15;-0.96;-0.07
109;60.00;63.52;0.24;0.04;-1.06;0.08
110;55.00;52.08;0.24;-0.00;-1.01;0.08
111;50.00;41.41;0.12;0.03;-1.05;0.00
112;45.00;32.36;0.00;-0.09;-1.02;-0.01
113;40.00;24.41;0.00;0.00;-1.00;0.03
114;0.00;17.42;0.00;-0.02;-1.03;0.04
115;0.00;12.39;0.00;-0.15;-1.05;0.03
116;0.00;9.11;0.00;-0.04;-1.05;0.00
117;0.00;6.72;0.00;0.05;-1.04;-0.04
118;0.00;4.86;0.00;0.03;-1.03;-0.04
119;0.00;3.61;0.00;-0.01;-1.03;-0.02
120;0.00;3.13;0.00;-0.04;-1.04;0.00
121;0.00;2.28;0.00;-0.02;-1.03;0.00
122;0.00;1.68;0.00;-0.00;-1.03;-0.09
123;0.00;1.47;0.00;0.00;-1.03;-0.06
124;0.00;1.14;0.00;0.01;-1.04;0.00
125;0.00;0.93;0.00;-0.01;-1.04;0.02
126;0.00;0.87;0.00;-0.02;-1.03;0.00
127;0.00;0.79;0.00;-0.02;-1.04;-0.02
128;0.00;0.60;0.00;-0.00;-1.04;-0.03
129;0.00;0.73;0.00;-0.00;-1.04;-0.01
130;0.00;0.81;0.00;-0.00;-1.05;-0.00
131;0.00;0.73;0.00;-0.01;-1.05;-0.00
132;0.00;0.77;0.00;-0.01;-1.04;-0.00
133;0.00;0.84;0.00;-0.01;-1.04;-0.01
