Messwert-Nr.;ESC-Werte;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
38;0.00;0.54;0.12;-0.01;-1.04;-0.01
39;0.00;0.55;0.12;-0.00;-1.04;-0.02
40;0.00;0.47;0.12;-0.01;-1.04;-0.02
41;0.00;0.57;0.12;-0.01;-1.04;-0.01
42;0.00;0.64;0.12;-0.01;-1.04;-0.01
43;0.00;0.32;0.12;-0.00;-1.04;-0.01
44;0.00;0.51;0.12;-0.00;-1.04;-0.01
45;0.00;0.51;0.12;-0.01;-1.04;-0.01
46;0.00;0.43;0.12;-0.01;-1.04;-0.01
47;0.00;0.51;0.12;-0.00;-1.04;-0.02
48;0.00;0.56;0.12;-0.01;-1.04;-0.01
49;0.00;0.41;0.12;-0.01;-1.04;-0.01
50;0.00;0.28;0.12;-0.00;-1.04;-0.01
51;0.00;0.30;0.12;-0.00;-1.04;-0.01
52;0.00;0.37;0.12;-0.01;-1.04;-0.01
53;0.00;0.22;0.12;-0.01;-1.04;-0.02
54;0.00;0.34;0.16;-0.01;-1.04;-0.01
55;0.00;0.45;0.16;-0.01;-1.04;-0.02
56;0.00;0.50;0.16;-0.01;-1.04;-0.01
57;0.00;0.41;0.12;-0.01;-1.04;-0.01
58;0.00;0.35;0.12;-0.01;-1.04;-0.01
59;0.00;0.38;0.12;-0.03;-1.04;-0.01
60;0.00;0.41;0.12;-0.01;-1.04;-0.02
61;0.00;0.44;0.12;-0.01;-1.04;-0.01
62;0.00;0.41;0.12;-0.01;-1.04;-0.02
63;0.00;0.42;0.12;-0.00;-1.04;-0.01
64;0.00;0.44;0.12;-0.01;-1.04;-0.01
65;0.00;0.32;0.12;-0.01;-1.04;-0.02
66;0.00;0.47;0.12;-0.01;-1.04;-0.01
67;0.00;0.56;0.12;-0.01;-1.04;-0.02
68;0.00;0.64;0.12;-0.00;-1.04;-0.01
69;0.00;0.57;0.12;-0.01;-1.03;-0.01
70;0.00;0.56;0.12;-0.02;-1.04;-0.01
71;0.00;0.45;0.12;-0.01;-1.04;-0.01
72;0.00;0.32;0.12;-0.01;-1.04;-0.02
73;0.00;0.30;0.12;-0.01;-1.04;-0.01
74;0.00;0.40;0.12;-0.01;-1.04;-0.01
75;0.00;0.44;0.12;-0.01;-1.04;-0.01
76;0.00;0.41;0.12;-0.01;-1.04;-0.01
77;0.00;0.45;0.12;-0.01;-1.04;-0.02
78;0.00;0.55;0.12;-0.01;-1.04;-0.01
79;40.00;0.50;0.61;-0.00;-0.97;0.10
80;45.00;1.84;1.30;0.00;-0.81;-0.07
81;50.00;14.97;1.83;-0.16;-1.01;0.09
82;55.00;51.12;1.91;0.17;-0.89;-0.19
83;60.00;90.65;1.87;-0.10;-1.22;-0.00
84;65.00;115.06;2.15;0.11;-0.82;-0.02
85;70.00;133.40;2.40;0.05;-1.01;0.03
86;75.00;151.09;2.68;0.18;-0.60;-0.18
87;80.00;171.28;2.92;0.31;-0.77;-0.01
88;85.00;190.64;3.45;0.45;-0.58;-0.05
89;90.00;210.23;4.06;-0.19;-1.52;-0.05
90;95.00;230.76;4.76;-0.22;-1.52;-0.00
91;100.00;252.67;5.37;0.88;-1.05;-0.13
92;105.00;274.07;5.94;0.52;-1.14;-0.07
93;110.00;295.64;6.55;1.17;-1.26;-0.07
94;115.00;319.54;6.91;-1.17;-0.71;-0.00
95;120.00;342.08;7.81;-0.18;-0.91;-0.03
96;125.00;364.70;8.58;-0.91;-0.82;-0.01
97;130.00;386.80;8.99;-1.47;-0.92;-0.00
98;135.00;393.82;8.95;-0.84;-0.82;-0.02
99;140.00;393.47;8.74;0.23;-0.37;0.00
100;140.00;392.14;8.82;1.42;-0.66;0.10
101;135.00;390.67;8.66;1.51;-1.05;-0.05
102;130.00;389.77;8.70;0.89;-1.43;-0.11
103;125.00;389.63;8.74;-0.22;-1.36;-0.05
104;120.00;388.73;8.87;-0.81;-1.42;0.19
105;115.00;387.91;8.54;-0.13;-0.51;0.01
106;110.00;381.29;8.01;0.14;-1.12;0.11
107;105.00;358.38;6.95;1.29;-0.96;-0.08
108;100.00;335.37;6.14;0.19;-1.53;-0.00
109;95.00;312.98;5.53;0.52;-0.73;-0.02
110;90.00;287.93;5.16;-0.28;-0.56;0.01
111;85.00;267.60;4.43;0.96;-1.31;0.04
112;80.00;248.24;3.90;0.00;-0.42;-0.04
113;75.00;226.69;3.21;0.18;-0.60;-0.04
114;70.00;206.44;2.92;-0.87;-1.58;0.00
115;65.00;188.39;2.48;-0.02;-1.52;0.08
116;60.00;171.31;2.27;-0.17;-1.30;-0.02
117;55.00;152.96;1.99;-0.13;-0.92;0.03
118;50.00;136.92;1.62;-0.10;-0.86;-0.09
119;45.00;121.85;1.34;0.22;-0.89;-0.09
120;40.00;106.18;1.09;-0.11;-1.30;0.10
121;0.00;91.88;0.73;0.06;-0.98;-0.09
122;0.00;76.66;0.40;-0.11;-1.03;-0.00
123;0.00;53.82;0.12;-0.09;-1.06;-0.02
124;0.00;35.28;0.16;0.00;-1.12;-0.45
125;0.00;25.03;0.16;0.05;-1.04;0.01
126;0.00;17.60;0.16;0.07;-1.02;0.05
127;0.00;12.42;0.12;-0.08;-1.04;-0.05
128;0.00;10.44;0.12;0.00;-1.06;-0.07
129;0.00;8.65;0.12;-0.00;-1.04;-0.04
130;0.00;7.31;0.12;-0.03;-1.05;0.00
131;0.00;6.16;0.12;-0.02;-1.03;0.01
132;0.00;5.39;0.12;0.00;-1.04;-0.04
133;0.00;4.62;0.12;-0.00;-1.04;0.00
134;0.00;4.03;0.12;-0.01;-1.04;0.01
135;0.00;3.56;0.12;-0.01;-1.04;0.00
136;0.00;3.36;0.12;-0.01;-1.04;-0.02
137;0.00;3.29;0.16;-0.01;-1.04;-0.06
138;0.00;3.18;0.16;-0.01;-1.04;-0.06
139;0.00;3.16;0.16;-0.01;-1.04;-0.02
140;0.00;3.22;0.12;-0.01;-1.04;0.00
141;0.00;3.15;0.12;-0.01;-1.04;-0.00
142;0.00;3.11;0.12;-0.01;-1.04;-0.01
143;0.00;3.12;0.12;-0.01;-1.04;-0.02
144;0.00;3.25;0.12;-0.01;-1.03;-0.01
145;0.00;3.19;0.12;-0.01;-1.04;-0.01
146;0.00;3.33;0.12;-0.01;-1.04;-0.01
147;0.00;3.25;0.12;-0.01;-1.04;-0.01
148;0.00;3.06;0.12;-0.01;-1.04;-0.02
149;0.00;3.00;0.12;-0.01;-1.04;-0.01
150;0.00;3.11;0.12;-0.01;-1.04;-0.02
151;0.00;3.11;0.12;-0.00;-1.04;-0.01
152;0.00;3.22;0.12;-0.01;-1.04;-0.01
153;0.00;3.27;0.12;-0.01;-1.03;-0.01
154;0.00;3.31;0.12;-0.01;-1.04;-0.01
155;0.00;3.10;0.12;-0.01;-1.04;-0.01
156;0.00;3.30;0.12;-0.01;-1.04;-0.01
157;0.00;3.36;0.12;-0.01;-1.03;-0.01
158;0.00;3.29;0.12;-0.00;-1.04;-0.02
159;0.00;3.35;0.12;-0.01;-1.03;-0.01
