Messwert-Nr.;ESC-Werte;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
57;0.00;0.26;0.12;-0.00;-1.04;-0.01
58;0.00;0.15;0.12;-0.00;-1.04;-0.01
59;0.00;0.14;0.12;-0.01;-1.04;-0.01
60;0.00;0.39;0.12;-0.01;-1.04;-0.01
61;0.00;0.34;0.12;-0.01;-1.04;-0.01
62;0.00;0.21;0.12;-0.01;-1.04;-0.01
63;0.00;0.30;0.12;-0.01;-1.05;-0.01
64;0.00;0.55;0.12;-0.01;-1.04;-0.01
65;0.00;0.53;0.12;-0.01;-1.04;-0.02
66;0.00;0.26;0.12;-0.01;-1.04;-0.01
67;0.00;0.22;0.12;-0.01;-1.04;-0.01
68;0.00;0.53;0.12;-0.01;-1.04;-0.02
69;0.00;0.66;0.12;-0.01;-1.04;-0.01
70;0.00;0.48;0.12;-0.01;-1.04;-0.01
71;0.00;0.04;0.12;-0.01;-1.04;-0.01
72;0.00;0.19;0.12;-0.01;-1.04;-0.01
73;0.00;0.32;0.12;-0.01;-1.04;-0.01
74;0.00;0.32;0.12;-0.01;-1.04;-0.01
75;0.00;0.19;0.12;-0.01;-1.04;-0.01
76;0.00;0.35;0.12;-0.00;-1.04;-0.01
77;0.00;0.29;0.12;-0.01;-1.04;-0.01
78;0.00;0.21;0.12;-0.01;-1.04;-0.01
79;40.00;0.18;0.44;-0.00;-1.14;-0.07
80;45.00;1.44;1.99;-0.03;-0.89;-0.01
81;50.00;15.31;2.88;-0.21;-1.15;-0.18
82;55.00;70.02;3.58;-0.34;-1.37;-0.04
83;60.00;143.62;3.13;0.32;-0.38;-0.12
84;65.00;184.77;3.74;-0.76;-0.71;-0.13
85;70.00;211.26;4.35;0.38;-0.53;0.06
86;75.00;239.24;5.37;-1.17;-1.03;0.00
87;80.00;270.85;5.98;-1.57;-1.05;0.03
88;85.00;304.77;6.91;1.00;-1.08;-0.09
89;90.00;337.16;7.69;-0.15;-0.76;0.11
90;95.00;369.29;8.54;0.41;-0.79;-0.03
91;100.00;397.67;8.70;1.34;-0.47;-0.18
92;105.00;406.75;8.62;1.38;-0.88;-0.11
93;110.00;407.30;8.42;0.70;-1.29;0.00
94;115.00;407.03;8.58;-0.40;-1.22;0.01
95;120.00;406.32;8.38;-1.29;-1.51;0.00
96;125.00;406.39;8.74;-1.56;-1.35;-0.04
97;130.00;404.39;8.82;-1.35;-0.69;0.01
98;135.00;403.42;9.27;-0.29;-0.20;0.06
99;140.00;403.57;8.95;0.81;-0.55;0.09
100;140.00;403.03;9.15;1.57;-0.46;0.03
101;135.00;401.30;8.82;1.36;-0.86;-0.11
102;130.00;400.93;8.82;0.64;-1.37;-0.06
103;125.00;401.74;8.58;0.21;-1.53;0.03
104;120.00;402.12;8.87;-0.54;-1.43;0.11
105;115.00;401.36;8.87;-1.28;-1.42;-0.03
106;110.00;401.84;9.11;-1.44;-1.25;-0.05
107;105.00;402.74;8.87;-1.32;-1.14;-0.15
108;100.00;401.27;9.23;-0.56;-0.87;-0.12
109;95.00;400.51;8.82;-0.17;-0.63;0.11
110;90.00;400.32;9.15;0.76;-0.70;0.04
111;85.00;400.85;8.54;-0.28;-0.89;0.00
112;80.00;393.13;8.05;0.52;-1.59;-0.13
113;75.00;365.32;6.71;1.26;-0.94;-0.02
114;70.00;329.91;5.85;-1.14;-0.99;-0.10
115;65.00;298.88;5.00;-0.53;-0.81;-0.02
116;60.00;267.70;4.39;-0.06;-1.45;0.12
117;55.00;236.69;3.41;-0.43;-1.66;0.07
118;50.00;209.65;2.68;0.18;-0.60;-0.08
119;45.00;183.99;2.15;0.05;-0.83;0.04
120;40.00;158.02;1.83;0.20;-0.81;-0.17
121;0.00;135.10;1.13;-0.18;-1.00;-0.31
122;0.00;107.39;0.52;0.15;-1.03;-0.07
123;0.00;67.96;0.12;-0.05;-1.08;-0.00
124;0.00;38.31;0.12;0.00;-1.13;-0.02
125;0.00;21.57;0.12;-0.04;-1.02;0.02
126;0.00;11.91;0.12;-0.10;-1.06;-0.05
127;0.00;6.32;0.12;-0.02;-1.05;-0.02
128;0.00;2.76;0.12;0.07;-1.03;-0.06
129;0.00;0.65;0.12;-0.01;-1.04;-0.05
130;0.00;-0.90;0.12;-0.04;-1.04;-0.01
131;0.00;-2.05;0.12;-0.00;-1.03;-0.00
132;0.00;-2.98;0.12;-0.00;-1.04;-0.05
133;0.00;-3.55;0.12;-0.01;-1.04;-0.00
134;0.00;-4.04;0.12;-0.01;-1.05;0.06
135;0.00;-4.46;0.12;-0.00;-1.04;0.02
136;0.00;-4.87;0.12;-0.01;-1.03;-0.03
137;0.00;-4.98;0.12;-0.00;-1.04;-0.05
138;0.00;-4.87;0.12;-0.01;-1.04;-0.03
139;0.00;-5.22;0.12;-0.01;-1.04;-0.04
140;0.00;-5.27;0.12;-0.01;-1.04;-0.02
141;0.00;-5.17;0.12;-0.01;-1.04;-0.00
142;0.00;-5.13;0.12;-0.01;-1.04;-0.00
143;0.00;-4.97;0.12;-0.01;-1.04;-0.00
144;0.00;-4.92;0.12;-0.01;-1.04;-0.01
145;0.00;-5.18;0.12;-0.01;-1.04;-0.01
146;0.00;-5.16;0.12;-0.01;-1.04;-0.01
147;0.00;-5.05;0.12;-0.00;-1.04;-0.01
148;0.00;-4.85;0.12;-0.01;-1.04;-0.01
149;0.00;-4.90;0.12;-0.01;-1.04;-0.01
150;0.00;-4.85;0.12;-0.01;-1.04;-0.01
151;0.00;-4.88;0.12;-0.01;-1.04;-0.02
152;0.00;-4.76;0.12;-0.01;-1.04;-0.01
153;0.00;-4.77;0.12;-0.01;-1.04;-0.02
154;0.00;-4.74;0.12;-0.01;-1.04;-0.01
155;0.00;-4.76;0.12;-0.01;-1.04;-0.03
156;0.00;-4.77;0.12;-0.01;-1.04;-0.01
157;0.00;-4.46;0.12;-0.01;-1.04;-0.01
158;0.00;-4.73;0.16;-0.01;-1.04;-0.01
159;0.00;-4.95;0.16;-0.02;-1.03;-0.01
160;0.00;-4.94;0.16;-0.01;-1.04;-0.02
161;0.00;-4.60;0.12;-0.01;-1.04;-0.02
162;0.00;-4.62;0.12;-0.01;-1.04;-0.01
163;0.00;-4.60;0.12;-0.01;-1.05;-0.01
164;0.00;-4.71;0.12;-0.01;-1.04;-0.01
165;0.00;-4.96;0.12;-0.01;-1.04;-0.01
166;0.00;-4.86;0.12;-0.01;-1.04;-0.01
167;0.00;-4.63;0.12;-0.01;-1.04;-0.01
168;0.00;-4.69;0.12;-0.01;-1.04;-0.01
169;0.00;-4.69;0.12;-0.01;-1.04;-0.02
170;0.00;-4.80;0.12;-0.00;-1.04;-0.00
171;0.00;-4.74;0.12;-0.01;-1.04;-0.01
172;0.00;-4.67;0.12;-0.01;-1.04;-0.01
173;0.00;-4.61;0.12;-0.01;-1.04;-0.01
174;0.00;-4.65;0.12;-0.01;-1.04;-0.01
175;0.00;-4.61;0.16;-0.00;-1.04;-0.01
176;0.00;-4.65;0.16;-0.01;-1.04;-0.01
177;0.00;-4.70;0.16;-0.01;-1.03;-0.01
178;0.00;-4.79;0.12;-0.01;-1.04;-0.02
179;0.00;-4.68;0.12;-0.01;-1.04;-0.01
180;0.00;-4.60;0.12;-0.00;-1.04;-0.01
181;0.00;-4.58;0.12;-0.01;-1.04;-0.01
182;0.00;-4.56;0.12;-0.01;-1.03;-0.01
183;0.00;-4.46;0.12;-0.01;-1.04;-0.01
184;0.00;-4.45;0.12;-0.01;-1.05;-0.01
185;0.00;-4.58;0.12;-0.01;-1.04;-0.01
186;0.00;-4.74;0.12;-0.01;-1.04;-0.01
187;0.00;-4.75;0.12;-0.00;-1.04;-0.01
188;0.00;-4.48;0.12;-0.01;-1.04;-0.01
189;0.00;-4.50;0.12;-0.01;-1.04;-0.02
190;0.00;-4.54;0.12;-0.01;-1.04;-0.01
191;0.00;-4.58;0.12;-0.01;-1.04;-0.01
192;0.00;-4.55;0.12;-0.01;-1.04;-0.01
193;0.00;-4.39;0.12;-0.01;-1.04;-0.01
194;0.00;-4.55;0.12;-0.01;-1.04;-0.01
195;0.00;-4.50;0.12;-0.01;-1.04;-0.01
196;0.00;-4.47;0.12;-0.01;-1.04;-0.01
197;0.00;-4.49;0.12;-0.01;-1.04;-0.01
198;0.00;-4.49;0.12;-0.01;-1.04;-0.01
199;0.00;-4.38;0.12;-0.01;-1.04;-0.02
200;0.00;-4.42;0.12;-0.01;-1.04;-0.01
201;0.00;-4.51;0.12;-0.00;-1.04;-0.01
202;0.00;-4.39;0.12;-0.02;-1.04;-0.01
203;0.00;-4.53;0.12;-0.01;-1.04;-0.01
204;0.00;-4.64;0.12;-0.01;-1.04;-0.01
205;0.00;-4.64;0.12;-0.01;-1.04;-0.01
206;0.00;-4.46;0.12;-0.00;-1.04;-0.01
207;0.00;-4.48;0.12;-0.01;-1.03;-0.01
208;0.00;-4.46;0.12;-0.00;-1.04;-0.01
209;0.00;-4.55;0.12;-0.01;-1.04;-0.01
