Messwert-Nr.;ESC-Werte;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
64;0.00;0.50;0.12;-0.00;-1.04;-0.01
65;0.00;0.45;0.12;-0.01;-1.03;-0.01
66;0.00;0.56;0.12;-0.02;-1.04;-0.01
67;0.00;0.71;0.12;-0.01;-1.03;-0.01
68;0.00;0.65;0.12;-0.01;-1.04;-0.02
69;0.00;0.58;0.12;-0.01;-1.04;-0.01
70;0.00;0.45;0.12;-0.01;-1.04;-0.01
71;0.00;0.45;0.12;-0.01;-1.04;-0.01
72;0.00;0.53;0.12;-0.01;-1.04;-0.01
73;0.00;0.46;0.12;-0.01;-1.04;-0.01
74;0.00;0.36;0.12;-0.01;-1.04;-0.02
75;0.00;0.42;0.12;-0.02;-1.04;-0.02
76;0.00;0.41;0.12;-0.01;-1.04;-0.01
77;0.00;0.39;0.12;-0.01;-1.04;-0.02
78;0.00;0.39;0.12;-0.01;-1.04;-0.01
79;40.00;0.50;0.12;-0.01;-1.04;-0.02
80;45.00;0.37;0.12;-0.01;-1.04;-0.02
81;50.00;0.47;0.12;-0.01;-1.03;-0.02
82;55.00;0.53;0.12;-0.01;-1.04;-0.01
83;60.00;0.45;0.12;-0.01;-1.04;-0.01
84;65.00;0.40;0.12;-0.01;-1.04;-0.01
85;70.00;0.29;0.12;-0.01;-1.04;-0.01
86;75.00;0.41;0.12;-0.01;-1.04;-0.02
87;80.00;0.27;0.12;-0.01;-1.04;-0.01
88;85.00;0.46;0.12;-0.01;-1.04;-0.01
89;90.00;0.51;0.12;-0.01;-1.04;-0.02
90;95.00;0.32;0.12;-0.01;-1.04;-0.01
91;100.00;0.40;0.12;-0.01;-1.04;-0.02
92;105.00;0.43;0.12;-0.01;-1.04;-0.01
93;110.00;0.37;0.12;-0.01;-1.04;-0.01
94;115.00;0.54;0.12;-0.01;-1.04;-0.01
95;120.00;0.53;0.12;-0.01;-1.04;-0.01
96;125.00;0.48;0.12;-0.00;-1.04;-0.01
97;130.00;0.34;0.12;-0.01;-1.04;-0.01
98;135.00;0.35;0.12;-0.01;-1.04;-0.01
99;140.00;0.37;0.12;-0.02;-1.04;-0.01
100;140.00;0.48;0.12;-0.01;-1.03;-0.01
101;135.00;0.38;0.12;-0.01;-1.04;-0.01
102;130.00;0.47;0.12;-0.01;-1.04;-0.01
103;125.00;0.53;0.12;-0.01;-1.04;-0.01
104;120.00;0.72;0.12;-0.01;-1.04;-0.02
105;115.00;0.51;0.12;-0.01;-1.04;-0.00
106;110.00;0.30;0.12;-0.01;-1.04;-0.02
107;105.00;0.38;0.12;-0.01;-1.04;-0.01
108;100.00;0.34;0.12;-0.01;-1.04;-0.01
109;95.00;0.45;0.12;-0.01;-1.03;-0.02
110;90.00;0.55;0.16;-0.01;-1.04;-0.01
111;85.00;0.60;0.16;-0.01;-1.04;-0.02
112;80.00;0.46;0.16;-0.01;-1.04;-0.01
113;75.00;0.55;0.12;-0.01;-1.04;-0.02
114;70.00;0.60;0.12;-0.01;-1.04;-0.01
115;65.00;0.32;0.12;-0.01;-1.04;-0.01
116;60.00;0.38;0.12;-0.01;-1.04;-0.01
117;55.00;0.61;0.12;-0.01;-1.05;-0.02
118;50.00;0.47;0.12;-0.02;-1.04;-0.01
119;45.00;0.42;0.12;-0.01;-1.04;-0.02
120;40.00;0.55;0.12;-0.01;-1.04;-0.01
121;0.00;0.46;0.12;-0.01;-1.04;-0.01
122;0.00;0.40;0.12;-0.01;-1.04;-0.02
123;0.00;0.35;0.12;-0.01;-1.04;-0.02
124;0.00;0.45;0.12;-0.01;-1.04;-0.01
125;0.00;0.52;0.12;-0.01;-1.04;-0.01
126;0.00;0.56;0.12;-0.01;-1.04;-0.01
127;0.00;0.77;0.12;-0.01;-1.04;-0.01
128;0.00;0.62;0.12;-0.01;-1.04;-0.01
129;0.00;0.55;0.12;-0.01;-1.04;-0.01
130;0.00;0.62;0.12;-0.01;-1.04;-0.01
131;0.00;0.49;0.12;-0.01;-1.04;-0.01
132;0.00;0.41;0.12;-0.01;-1.04;-0.01
133;0.00;0.43;0.12;-0.01;-1.04;-0.01
134;0.00;0.55;0.12;-0.02;-1.04;-0.01
135;0.00;0.52;0.12;-0.01;-1.04;-0.01
136;0.00;0.45;0.12;-0.01;-1.04;-0.01
137;0.00;0.39;0.12;-0.01;-1.04;-0.01
138;0.00;0.36;0.12;-0.01;-1.04;-0.01
139;0.00;0.32;0.12;-0.01;-1.04;-0.01
140;0.00;0.34;0.12;-0.01;-1.04;-0.01
141;0.00;0.45;0.12;-0.01;-1.04;-0.01
142;0.00;0.53;0.12;-0.01;-1.04;-0.01
143;0.00;0.38;0.12;-0.00;-1.03;-0.01
144;0.00;0.38;0.12;-0.01;-1.04;-0.01
145;0.00;0.39;0.12;-0.01;-1.03;-0.02
146;0.00;0.42;0.12;-0.01;-1.04;-0.01
147;0.00;0.36;0.12;-0.01;-1.04;-0.02
148;0.00;0.39;0.12;-0.01;-1.04;-0.01
149;0.00;0.48;0.12;-0.01;-1.04;-0.01
150;0.00;0.42;0.12;-0.02;-1.04;-0.01
151;0.00;0.48;0.12;-0.01;-1.04;-0.01
152;0.00;0.42;0.12;-0.01;-1.04;-0.02
153;0.00;0.36;0.12;-0.00;-1.04;-0.01
154;0.00;0.50;0.16;-0.01;-1.04;-0.01
155;0.00;0.51;0.16;-0.01;-1.04;-0.02
156;0.00;0.39;0.16;-0.01;-1.04;-0.02
157;0.00;0.43;0.12;-0.01;-1.04;-0.01
158;0.00;0.47;0.12;-0.01;-1.04;-0.01
159;0.00;0.45;0.12;-0.02;-1.04;-0.01
160;0.00;0.36;0.12;-0.01;-1.04;-0.01
161;0.00;0.20;0.12;-0.00;-1.03;-0.01
162;0.00;0.26;0.12;-0.01;-1.04;-0.01
163;0.00;0.43;0.12;-0.01;-1.04;-0.02
164;0.00;0.46;0.12;-0.01;-1.04;-0.01
165;0.00;0.42;0.12;-0.01;-1.04;-0.01
166;0.00;0.43;0.12;-0.01;-1.04;-0.01
167;0.00;0.50;0.12;-0.01;-1.04;-0.01
168;0.00;0.41;0.12;-0.01;-1.04;-0.02
169;0.00;0.50;0.12;-0.01;-1.04;-0.01
170;0.00;0.45;0.12;-0.01;-1.03;-0.01
171;0.00;0.43;0.12;-0.00;-1.04;-0.01
172;0.00;0.31;0.12;-0.01;-1.04;-0.01
173;0.00;0.27;0.12;-0.01;-1.04;-0.01
174;0.00;0.26;0.12;-0.01;-1.04;-0.01
175;0.00;0.35;0.12;-0.01;-1.04;-0.02
176;0.00;0.47;0.12;-0.00;-1.04;-0.02
177;0.00;0.41;0.16;-0.01;-1.05;-0.01
178;0.00;0.43;0.16;-0.01;-1.04;-0.01
179;0.00;0.29;0.16;-0.01;-1.04;-0.01
180;0.00;0.29;0.12;-0.02;-1.04;-0.02
181;0.00;0.43;0.12;-0.01;-1.04;-0.01
182;0.00;0.35;0.12;-0.01;-1.04;-0.02
183;0.00;0.41;0.12;-0.01;-1.04;-0.01
184;0.00;0.49;0.12;-0.01;-1.04;-0.01
185;0.00;0.32;0.12;-0.01;-1.04;-0.01
186;0.00;0.47;0.12;-0.01;-1.04;-0.01
187;0.00;0.56;0.12;-0.01;-1.04;-0.01
188;0.00;0.75;0.12;-0.01;-1.04;-0.01
189;0.00;0.64;0.12;-0.01;-1.04;-0.01
190;0.00;0.35;0.12;-0.02;-1.05;-0.02
191;0.00;0.40;0.16;-0.01;-1.04;-0.01
192;0.00;0.49;0.16;-0.01;-1.04;-0.01
193;0.00;0.42;0.16;-0.01;-1.04;-0.02
194;0.00;0.40;0.12;-0.01;-1.04;-0.01
195;0.00;0.53;0.12;-0.01;-1.04;-0.02
196;0.00;0.54;0.12;-0.01;-1.04;-0.01
197;0.00;0.40;0.12;-0.01;-1.04;-0.01
198;0.00;0.24;0.12;-0.01;-1.05;-0.02
199;0.00;0.40;0.12;-0.01;-1.04;-0.01
