Messwert-Nr.;ESC-Werte;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
82;32.00;412.74;7.02;1.35;-0.87;-0.13
83;33.00;413.16;7.17;1.64;-0.53;-0.15
84;34.00;414.21;7.26;1.53;-0.96;-0.16
85;35.00;414.36;7.38;1.18;-1.10;-0.10
86;36.00;414.25;7.51;0.59;-1.27;0.03
87;37.00;414.43;7.64;0.62;-1.43;0.14
88;38.00;413.86;7.76;0.00;-1.25;0.21
89;39.00;412.90;7.87;-0.57;-1.13;0.15
90;40.00;414.17;7.92;-1.18;-1.47;0.11
91;41.00;415.65;7.98;-1.42;-1.35;0.10
92;42.00;416.63;8.02;-1.59;-1.23;0.04
93;43.00;417.65;8.09;-1.63;-1.05;0.03
94;44.00;418.60;8.18;-1.53;-1.07;0.01
95;45.00;418.55;8.23;-1.51;-0.98;0.11
96;46.00;418.80;8.33;-1.27;-1.03;0.08
97;47.00;416.35;8.34;-0.98;-0.71;0.05
98;48.00;415.45;8.37;-1.05;-0.55;0.08
99;49.00;414.62;8.37;-0.75;-0.63;0.15
100;50.00;413.72;8.37;-0.59;-0.78;0.02
101;51.00;413.37;8.38;-0.11;-0.26;0.07
102;52.00;412.94;8.44;0.21;-0.48;0.05
103;53.00;413.01;8.49;0.48;-0.81;-0.01
104;54.00;414.88;8.52;0.28;-0.41;-0.02
105;55.00;414.87;8.55;0.61;-0.71;-0.01
106;56.00;415.13;8.50;0.80;-0.29;-0.05
107;57.00;415.23;8.51;0.84;-1.05;-0.16
108;58.00;414.37;8.54;1.07;-0.39;-0.06
109;59.00;415.48;8.50;1.26;-0.79;-0.08
110;60.00;418.11;8.49;0.85;-1.08;-0.21
111;61.00;420.05;8.48;1.03;-0.90;-0.16
112;62.00;419.37;8.51;1.17;-0.39;-0.08
113;63.00;416.63;8.46;1.29;-0.58;-0.13
114;64.00;415.69;8.46;1.43;-1.15;-0.15
115;65.00;415.99;8.43;1.31;-0.44;-0.20
116;66.00;419.10;8.45;0.63;-1.02;-0.13
117;67.00;422.18;8.45;0.05;-1.09;0.06
118;68.00;423.29;8.42;-0.36;-0.59;-0.09
119;69.00;424.89;8.43;-0.79;-0.53;-0.08
120;70.00;423.34;8.43;-0.69;-0.68;-0.08
121;71.00;416.68;8.47;-0.89;-0.71;0.00
122;72.00;414.12;8.47;-1.46;-0.90;0.16
123;73.00;419.07;8.49;-1.44;-0.86;0.03
124;74.00;418.48;8.45;-1.44;-0.81;-0.10
125;75.00;415.81;8.43;-1.42;-0.92;-0.16
126;76.00;417.26;8.44;-1.59;-0.95;0.00
127;77.00;419.50;8.42;-1.57;-0.65;0.12
128;78.00;418.80;8.44;-1.50;-0.75;0.16
129;79.00;413.97;8.46;-1.57;-1.13;-0.02
130;80.00;412.06;8.47;-1.60;-0.82;-0.02
131;81.00;416.51;8.49;-1.65;-1.06;0.00
132;82.00;417.76;8.47;-1.45;-1.13;0.08
133;83.00;418.33;8.44;-1.23;-0.92;0.11
134;84.00;417.95;8.43;-1.13;-1.06;0.01
135;85.00;414.38;8.43;-0.21;-1.36;-0.06
136;86.00;413.52;8.49;0.08;-1.21;-0.02
137;87.00;415.06;8.47;0.32;-1.21;-0.07
138;88.00;416.20;8.42;0.72;-1.30;0.09
139;89.00;417.00;8.44;1.13;-1.29;0.00
140;90.00;417.23;8.49;1.29;-1.35;-0.08
141;91.00;415.10;8.49;1.50;-1.49;-0.23
142;92.00;416.87;8.46;1.58;-1.20;-0.10
143;93.00;416.59;8.47;1.33;-1.12;-0.09
144;94.00;411.84;8.49;1.15;-1.04;-0.18
145;95.00;413.70;8.51;0.88;-0.67;-0.10
146;96.00;414.66;8.49;0.53;-1.07;0.04
147;97.00;412.94;8.48;-0.51;-1.02;0.06
148;98.00;414.59;8.52;-0.76;-0.66;0.01
149;99.00;410.84;8.49;-0.96;-0.99;-0.12
150;100.00;409.59;8.54;-1.15;-0.69;-0.06
151;102.00;412.26;8.52;-1.54;-0.75;0.09
152;-1.00;414.21;8.40;0.14;-0.22;0.03
153;103.00;407.82;8.28;0.27;-0.65;0.06
154;104.00;369.84;8.09;-0.72;-0.57;0.09
155;105.00;312.12;7.83;0.16;-0.73;0.03
156;106.00;256.55;7.59;0.04;-1.29;-0.22
157;107.00;193.00;7.33;-0.14;-1.00;-0.06
158;108.00;137.01;7.06;-0.12;-0.97;-0.07
159;109.00;103.37;6.78;0.14;-1.02;-0.07
160;110.00;74.81;6.50;-0.06;-1.01;-0.00
161;111.00;48.73;6.22;-0.08;-1.07;-0.01
162;112.00;30.62;5.94;0.05;-1.02;-0.01
163;113.00;19.83;5.65;0.06;-1.06;-0.03
164;114.00;13.15;5.35;0.08;-1.04;-0.03
165;115.00;8.79;5.03;-0.09;-1.05;-0.00
166;116.00;5.81;4.75;-0.02;-1.03;0.04
167;117.00;3.89;4.49;0.03;-1.03;0.00
168;118.00;2.58;4.20;-0.03;-1.05;-0.04
169;119.00;1.28;3.88;0.00;-1.03;-0.00
170;120.00;0.53;3.59;0.02;-1.04;0.01
171;121.00;0.30;3.29;-0.02;-1.04;0.03
172;122.00;-0.06;3.02;-0.01;-1.04;-0.05
173;123.00;-0.40;2.74;0.00;-1.04;-0.07
174;124.00;-0.53;2.44;-0.01;-1.04;-0.05
175;125.00;-0.50;2.16;-0.00;-1.04;0.01
176;126.00;-0.60;1.88;0.00;-1.03;0.04
177;127.00;-0.63;1.56;-0.01;-1.03;0.01
178;128.00;-0.57;1.29;-0.00;-1.03;-0.02
179;129.00;-0.68;0.99;-0.01;-1.04;-0.03
180;130.00;-0.71;0.68;-0.01;-1.04;-0.03
181;131.00;-0.68;0.40;-0.00;-1.04;-0.01
182;132.00;-0.62;0.22;-0.00;-1.04;-0.01
183;133.00;-0.46;0.08;-0.00;-1.04;-0.01
184;134.00;-0.63;-0.00;-0.00;-1.04;-0.01
185;135.00;-0.64;-0.05;-0.00;-1.04;-0.01
186;136.00;-0.59;-0.08;-0.00;-1.04;-0.01
187;137.00;-0.65;-0.11;-0.00;-1.04;-0.01
188;138.00;-0.88;-0.12;-0.00;-1.04;-0.01
189;139.00;-0.79;-0.12;-0.00;-1.04;-0.01
190;140.00;-0.68;-0.12;-0.00;-1.04;-0.01
191;141.00;-0.68;-0.12;-0.00;-1.04;-0.01
192;142.00;-0.74;-0.12;-0.00;-1.04;-0.01
