Messwert-Nr.;ESC-Werte;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
62;0.00;0.33;0.00;-0.01;-1.04;-0.01
63;0.00;0.24;0.00;-0.01;-1.04;-0.01
64;0.00;0.34;0.00;-0.01;-1.04;-0.00
65;0.00;0.35;0.00;-0.01;-1.04;-0.01
66;0.00;0.52;0.00;-0.01;-1.04;-0.00
67;0.00;0.68;0.00;-0.00;-1.03;-0.00
68;0.00;0.64;0.00;-0.01;-1.04;-0.01
69;0.00;0.59;0.00;-0.01;-1.04;-0.00
70;0.00;0.58;0.00;-0.00;-1.03;-0.00
71;0.00;0.59;0.00;-0.01;-1.04;-0.00
72;0.00;0.50;0.00;-0.01;-1.04;-0.01
73;0.00;0.55;0.00;-0.00;-1.04;-0.01
74;0.00;0.56;0.00;-0.01;-1.04;-0.01
75;0.00;0.35;0.00;-0.01;-1.04;-0.00
76;0.00;0.34;0.00;-0.01;-1.04;-0.00
77;0.00;0.38;0.00;-0.01;-1.04;-0.00
78;0.00;0.38;0.00;-0.01;-1.04;-0.00
79;40.00;0.27;0.00;-0.00;-1.04;-0.01
80;45.00;0.27;0.00;-0.01;-1.04;-0.01
81;50.00;0.38;0.06;-0.02;-1.03;-0.03
82;55.00;0.35;0.24;-0.02;-1.01;-0.03
83;60.00;1.27;0.30;0.04;-1.05;-0.02
84;65.00;5.84;0.30;0.00;-1.08;0.00
85;70.00;13.93;0.49;-0.09;-1.09;-0.03
86;75.00;26.25;0.67;-0.14;-1.20;-0.03
87;80.00;42.27;0.79;0.18;-0.86;-0.13
88;85.00;60.51;1.10;-0.11;-1.11;0.05
89;90.00;78.62;1.46;0.21;-1.00;-0.10
90;95.00;98.80;1.71;-0.21;-1.42;0.35
91;100.00;123.43;2.38;-0.47;-1.44;0.25
92;105.00;147.42;2.99;0.50;-0.26;-0.03
93;110.00;172.44;3.54;0.32;-0.40;-0.08
94;115.00;201.43;4.27;0.15;-1.31;0.08
95;120.00;227.43;4.64;0.74;-1.32;-0.17
96;125.00;256.80;5.80;-1.20;-1.00;0.01
97;130.00;292.62;7.44;-0.69;-0.60;-0.00
98;135.00;323.32;7.93;-0.27;-1.01;0.06
99;140.00;360.31;8.60;-0.61;-1.39;0.13
100;140.00;393.45;9.09;-1.43;-0.90;0.07
101;135.00;415.21;8.54;-1.27;-0.88;0.02
102;130.00;416.24;7.57;0.72;-1.31;-0.06
103;125.00;398.02;6.47;-0.44;-0.71;0.05
104;120.00;365.72;5.80;0.93;-0.87;-0.02
105;115.00;333.50;5.00;-0.36;-0.66;0.07
106;110.00;304.11;4.09;1.22;-1.25;-0.04
107;105.00;272.35;3.23;0.15;-0.47;0.21
108;100.00;238.35;2.68;0.50;-1.19;0.22
109;95.00;210.43;2.38;0.41;-0.50;-0.09
110;90.00;183.11;1.83;-0.10;-1.27;0.26
111;85.00;153.61;1.28;-0.07;-0.98;0.06
112;80.00;129.95;0.91;-0.14;-1.09;0.17
113;75.00;110.11;0.73;-0.27;-1.10;0.00
114;70.00;92.72;0.67;0.12;-1.07;0.13
115;65.00;77.38;0.49;-0.17;-1.10;-0.09
116;60.00;62.67;0.30;-0.16;-1.08;-0.07
117;55.00;51.59;0.18;0.08;-1.04;0.02
118;50.00;41.42;0.12;0.10;-1.02;0.01
119;45.00;32.30;0.06;-0.07;-1.01;-0.01
120;40.00;23.91;0.00;0.08;-1.02;-0.03
121;0.00;17.01;0.00;0.07;-1.01;-0.01
122;0.00;11.84;0.00;-0.08;-1.05;0.01
123;0.00;8.45;0.00;-0.10;-1.04;0.03
124;0.00;6.04;0.00;-0.01;-1.04;-0.00
125;0.00;4.32;0.00;0.04;-1.03;-0.04
126;0.00;3.24;0.00;0.00;-1.03;-0.02
127;0.00;2.55;0.00;-0.03;-1.04;-0.00
128;0.00;1.96;0.00;-0.03;-1.05;-0.01
129;0.00;1.25;0.00;-0.01;-1.06;-0.06
130;0.00;0.84;0.00;0.00;-1.04;-0.00
131;0.00;0.73;0.00;0.00;-1.05;0.00
132;0.00;0.59;0.00;-0.01;-1.04;0.01
133;0.00;0.51;0.00;-0.02;-1.04;0.01
134;0.00;0.47;0.00;-0.01;-1.03;0.00
135;0.00;0.55;0.00;-0.01;-1.04;-0.03
136;0.00;0.50;0.00;-0.00;-1.03;-0.03
137;0.00;0.47;0.00;-0.01;-1.05;-0.01
138;0.00;0.47;0.00;-0.01;-1.04;-0.00
139;0.00;0.54;0.00;-0.01;-1.04;-0.00
140;0.00;0.47;0.00;-0.00;-1.03;-0.00
141;0.00;0.43;0.00;-0.00;-1.04;-0.00
142;0.00;0.55;0.00;-0.01;-1.04;-0.00
143;0.00;0.55;0.00;-0.01;-1.04;-0.01
144;0.00;0.50;0.00;-0.01;-1.05;-0.01
145;0.00;0.46;0.00;-0.01;-1.04;-0.00
146;0.00;0.39;0.00;-0.00;-1.04;-0.00
147;0.00;0.47;0.00;-0.00;-1.04;-0.00
148;0.00;0.57;0.00;-0.01;-1.04;-0.00
149;0.00;0.36;0.00;-0.00;-1.04;-0.00
150;0.00;0.42;0.00;-0.00;-1.03;-0.00
151;0.00;0.49;0.00;-0.00;-1.04;-0.00
