Messwert-Nr.;ESC-Werte;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
99;135.00;323.31;6.47;-0.79;-0.69;0.11
100;140.00;362.68;7.32;-0.94;-1.13;0.13
101;140.00;396.87;8.20;-1.71;-1.08;0.06
102;135.00;416.17;8.44;-1.59;-0.74;0.03
103;130.00;415.34;8.30;0.74;-0.65;-0.08
104;125.00;395.50;8.08;-0.72;-0.67;0.09
105;120.00;365.91;7.15;0.73;-0.77;-0.10
106;115.00;334.18;6.03;-0.31;-0.61;0.10
107;110.00;301.98;5.15;0.92;-0.87;-0.08
108;105.00;272.42;4.34;0.01;-0.31;0.15
109;100.00;238.68;3.42;0.33;-1.05;0.30
110;95.00;209.63;2.80;0.22;-0.67;-0.20
111;90.00;183.97;2.29;0.08;-1.06;0.21
112;85.00;156.05;1.80;0.16;-1.01;0.01
113;80.00;130.30;1.39;-0.24;-1.15;0.16
114;75.00;108.75;1.12;-0.27;-1.16;-0.15
115;70.00;92.34;0.90;-0.12;-1.07;0.17
116;65.00;76.21;0.71;-0.05;-1.22;0.09
117;60.00;62.45;0.53;-0.12;-1.06;-0.01
118;55.00;51.52;0.41;0.10;-1.08;-0.09
119;50.00;41.88;0.27;0.05;-1.05;-0.05
120;45.00;32.92;0.14;0.04;-1.06;0.02
121;40.00;24.37;0.07;0.06;-1.02;-0.00
122;0.00;17.32;0.02;0.13;-1.02;-0.02
123;0.00;12.35;0.00;0.11;-1.03;-0.02
124;0.00;8.81;0.00;-0.11;-1.05;0.01
125;0.00;6.34;0.00;-0.09;-1.05;0.03
126;0.00;4.69;0.00;0.01;-1.02;-0.01
127;0.00;3.50;0.02;0.02;-1.04;-0.03
128;0.00;2.87;0.02;0.00;-1.03;-0.02
129;0.00;2.26;0.02;-0.02;-1.03;0.02
130;0.00;1.54;0.02;-0.02;-1.03;0.07
131;0.00;1.06;0.02;-0.01;-1.04;-0.00
132;0.00;0.77;0.00;-0.00;-1.03;-0.03
133;0.00;0.85;0.00;-0.00;-1.03;-0.02
134;0.00;0.66;0.00;-0.01;-1.04;-0.01
135;0.00;0.54;0.00;-0.01;-1.03;0.01
136;0.00;0.51;0.00;-0.01;-1.04;0.00
137;0.00;0.47;0.00;-0.00;-1.03;-0.01
138;0.00;0.61;0.00;-0.00;-1.04;-0.02
139;0.00;0.72;0.00;-0.00;-1.03;-0.01
140;0.00;0.60;0.00;-0.01;-1.04;-0.01
141;0.00;0.64;0.02;-0.01;-1.04;-0.01
142;0.00;0.78;0.02;-0.01;-1.04;-0.01
143;0.00;0.77;0.02;-0.00;-1.04;-0.01
