Messwert-Nr.;ESC-Werte;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
56;65.00;106.34;0.40;-0.04;-0.79;-0.61
57;60.00;106.34;0.40;-0.05;-0.64;-0.32
58;60.00;106.34;0.24;0.26;-1.24;0.19
59;55.00;106.34;0.28;0.16;-1.13;-0.02
60;55.00;106.34;0.12;-0.32;-1.17;0.01
61;50.00;106.34;0.12;-0.03;-1.13;0.18
62;45.00;106.34;0.00;-0.10;-1.09;-0.10
63;40.00;106.34;0.04;0.11;-1.06;-0.11
64;0.00;106.34;0.00;0.05;-0.90;0.04
65;0.00;106.34;0.00;0.05;-0.95;0.02
66;0.00;106.34;0.00;-0.17;-1.09;0.05
67;0.00;106.34;0.00;-0.10;-1.08;0.07
68;0.00;106.34;0.00;0.10;-1.05;-0.03
69;0.00;106.34;0.04;0.00;-1.02;0.07
70;0.00;106.34;0.00;-0.06;-1.04;0.05
71;0.00;106.34;0.00;0.12;-1.05;-0.03
72;0.00;106.34;0.04;-0.05;-1.01;0.07
73;0.00;106.34;0.00;-0.01;-1.07;0.00
74;0.00;106.34;0.00;0.09;-1.04;0.01
75;0.00;106.34;0.00;-0.08;-1.07;0.05
76;0.00;106.34;0.00;0.01;-0.99;0.03
77;0.00;106.34;0.00;-0.06;-1.13;0.00
78;0.00;106.34;0.04;0.03;-1.02;0.05
79;0.00;106.34;0.00;-0.04;-1.00;0.02
80;0.00;106.34;0.00;0.05;-0.98;0.01
81;0.00;106.34;0.00;-0.00;-1.01;0.02
82;0.00;106.34;0.00;-0.07;-1.04;0.04
83;0.00;106.34;0.00;0.05;-1.03;-0.00
84;0.00;106.34;0.00;-0.07;-1.01;0.06
85;0.00;106.34;0.00;0.05;-1.04;0.01
86;0.00;106.34;0.00;-0.04;-1.03;0.02
87;0.00;106.34;0.00;-0.04;-1.04;0.05
88;0.00;106.34;0.00;0.06;-1.02;-0.01
89;0.00;106.34;0.00;-0.09;-1.03;0.06
90;0.00;106.34;0.00;0.02;-1.05;0.00
91;0.00;106.34;0.00;0.03;-1.03;0.00
92;0.00;106.34;0.00;-0.11;-1.05;0.05
93;0.00;106.34;0.00;0.03;-1.02;0.00
94;0.00;106.34;0.00;0.04;-1.03;0.02
95;0.00;106.34;0.00;-0.11;-1.05;0.07
96;0.00;106.34;0.00;0.04;-1.04;-0.01
97;0.00;106.34;0.00;0.07;-1.03;0.01
98;0.00;106.34;0.00;-0.11;-1.05;0.06
99;0.00;106.34;0.00;-0.03;-1.03;-0.02
100;0.00;106.34;0.00;0.08;-1.02;0.01
101;0.00;106.34;0.00;-0.05;-1.04;0.07
102;0.00;106.34;0.00;-0.05;-1.04;-0.01
103;0.00;106.34;0.00;0.03;-1.03;0.02
104;0.00;106.34;0.04;-0.03;-1.04;0.04
105;0.00;106.34;0.00;-0.07;-1.03;-0.01
106;0.00;106.34;0.00;0.03;-1.02;0.03
107;0.00;106.34;0.00;-0.01;-1.04;0.06
108;0.00;106.34;0.00;-0.04;-1.03;-0.00
109;0.00;106.34;0.00;0.02;-1.03;0.03
110;0.00;106.34;0.04;-0.02;-1.04;0.02
111;0.00;106.34;0.00;-0.03;-1.03;0.00
112;0.00;106.34;0.00;0.00;-1.03;0.03
113;0.00;106.34;0.00;-0.00;-1.04;0.03
114;0.00;106.34;0.00;-0.03;-1.04;-0.01
115;0.00;106.34;0.00;0.01;-1.02;0.04
116;0.00;106.34;0.00;-0.00;-1.03;0.02
117;0.00;106.34;0.04;-0.03;-1.05;-0.00
118;0.00;106.34;0.00;-0.00;-1.03;0.04
119;0.00;106.34;0.04;-0.00;-1.05;0.03
120;0.00;106.34;0.00;-0.02;-1.03;0.02
121;0.00;106.34;0.00;-0.00;-1.04;0.02
122;0.00;106.34;0.00;0.00;-1.02;0.01
123;0.00;106.34;0.00;-0.02;-1.04;0.02
124;0.00;106.34;0.00;-0.01;-1.04;0.08
125;0.00;106.34;0.00;0.00;-1.04;-0.02
126;0.00;106.34;0.00;-0.01;-1.05;0.06
127;0.00;106.34;0.00;-0.01;-1.04;0.02
128;0.00;106.34;0.00;-0.00;-1.05;-0.03
129;0.00;106.34;0.00;-0.02;-1.04;-0.00
130;0.00;106.34;0.00;-0.01;-1.05;0.00
131;0.00;106.34;0.00;-0.00;-1.01;-0.00
132;0.00;106.34;0.00;-0.01;-1.05;0.01
133;0.00;106.34;0.00;-0.01;-1.03;0.05
134;0.00;106.34;0.00;-0.00;-1.03;-0.00
135;0.00;106.34;0.00;-0.02;-1.03;0.05
136;0.00;106.34;0.00;-0.01;-1.04;-0.00
137;0.00;106.34;0.00;0.00;-1.03;0.03
138;0.00;106.34;0.00;-0.00;-1.03;0.00
139;0.00;106.34;0.00;-0.00;-1.04;0.06
140;0.00;106.34;0.00;-0.01;-1.03;-0.01
141;0.00;106.34;0.00;-0.01;-1.03;0.05
142;0.00;106.34;0.00;-0.01;-1.04;-0.00
143;0.00;106.34;0.00;0.00;-1.04;0.05
144;0.00;106.34;0.00;-0.01;-1.04;0.02
145;0.00;106.34;0.00;-0.00;-1.04;0.04
146;0.00;106.34;0.00;-0.00;-1.04;0.01
147;0.00;106.34;0.00;0.00;-1.04;0.05
148;0.00;106.34;0.00;-0.01;-1.04;-0.00
149;0.00;106.34;0.00;-0.00;-1.04;0.05
150;0.00;106.34;0.04;-0.01;-1.04;0.02
151;0.00;106.34;0.00;-0.01;-1.04;0.02
152;0.00;106.34;0.00;0.00;-1.03;0.05
153;0.00;106.34;0.04;-0.01;-1.04;0.00
154;0.00;106.34;0.00;-0.01;-1.04;-0.00
155;0.00;106.34;0.00;-0.00;-1.03;0.04
156;0.00;106.34;0.04;-0.01;-1.04;0.00
157;0.00;106.34;0.00;-0.00;-1.04;0.02
158;0.00;106.34;0.00;-0.00;-1.03;0.04
159;0.00;106.34;0.04;-0.01;-1.05;0.02
160;0.00;106.34;0.00;-0.01;-1.04;0.01
161;0.00;106.34;0.00;-0.01;-1.05;0.02
162;0.00;106.34;0.08;-0.01;-1.04;0.00
163;0.00;106.34;0.00;-0.01;-1.04;0.02
164;0.00;106.34;0.00;-0.00;-1.04;0.03
165;0.00;106.34;0.00;-0.01;-1.04;0.01
166;0.00;106.34;0.00;-0.01;-1.04;0.03
167;0.00;106.34;0.00;-0.00;-1.03;0.02
168;0.00;106.34;0.00;-0.01;-1.03;0.02
169;0.00;106.34;0.00;-0.02;-1.04;0.02
170;0.00;106.34;0.00;-0.00;-1.04;0.03
171;0.00;106.34;0.00;-0.00;-1.04;0.01
172;0.00;106.34;0.00;-0.01;-1.04;0.03
173;0.00;106.34;0.00;-0.00;-1.04;0.01
174;0.00;106.34;0.00;-0.00;-1.04;0.03
175;0.00;106.34;0.00;-0.01;-1.04;0.02
176;0.00;106.34;0.04;-0.01;-1.04;0.01
177;0.00;106.34;0.00;-0.00;-1.04;0.01
178;0.00;106.34;0.00;-0.01;-1.04;0.02
179;0.00;106.34;0.00;-0.01;-1.04;0.01
180;0.00;106.34;0.00;-0.00;-1.04;0.01
181;0.00;106.34;0.00;-0.01;-1.04;0.03
182;0.00;106.34;0.00;-0.01;-1.04;0.02
183;0.00;106.34;0.04;-0.00;-1.03;0.02
184;0.00;106.34;0.00;-0.00;-1.04;0.02
185;0.00;106.34;0.00;-0.01;-1.04;0.02
186;0.00;109.97;0.00;-0.00;-1.03;0.02
187;0.00;106.34;0.00;-0.01;-1.04;0.02
188;0.00;106.34;0.04;-0.01;-1.03;0.02
189;0.00;106.34;0.00;-0.00;-1.04;0.03
190;0.00;106.34;0.00;-0.01;-1.03;0.02
191;0.00;106.34;0.00;-0.01;-1.04;0.02
192;0.00;106.35;0.00;-0.00;-1.04;0.02
193;0.00;106.34;0.00;-0.00;-1.04;0.02
194;0.00;106.34;0.00;-0.01;-1.04;0.02
195;0.00;106.34;0.00;0.00;-1.03;0.03
196;0.00;106.34;0.00;-0.01;-1.04;0.02
197;0.00;106.34;0.00;-0.00;-1.04;0.02
198;0.00;106.34;0.00;-0.00;-1.04;0.03
199;0.00;106.34;0.00;-0.00;-1.04;0.02
200;0.00;106.34;0.00;-0.00;-1.04;0.02
201;0.00;106.34;0.00;-0.00;-1.04;0.03
202;0.00;106.34;0.00;-0.00;-1.04;0.02
203;0.00;106.34;0.00;-0.00;-1.04;0.02
204;0.00;106.34;0.00;-0.00;-1.04;0.02
205;0.00;106.34;0.00;-0.01;-1.04;0.02
206;0.00;106.34;0.00;-0.01;-1.04;0.02
207;0.00;106.34;0.00;-0.00;-1.04;0.03
208;0.00;106.34;0.00;-0.01;-1.04;0.02
209;0.00;106.34;0.04;-0.01;-1.04;0.02
210;0.00;106.34;0.04;-0.00;-1.04;0.03
211;0.00;106.34;0.00;-0.00;-1.04;0.02
212;0.00;106.34;0.00;-0.01;-1.04;0.02
213;0.00;106.34;0.00;-0.00;-1.03;0.02
214;0.00;106.34;0.00;-0.00;-1.04;0.02
215;0.00;106.34;0.00;-0.01;-1.04;0.03
216;0.00;106.34;0.00;-0.00;-1.04;0.02
217;0.00;106.34;0.00;-0.01;-1.04;0.02
218;0.00;106.34;0.00;-0.01;-1.04;0.02
219;0.00;106.34;0.00;-0.01;-1.04;0.02
220;0.00;106.34;0.00;-0.00;-1.04;0.02
221;0.00;106.34;0.00;-0.01;-1.04;0.02
222;0.00;106.34;0.00;-0.01;-1.04;0.02
223;0.00;106.34;0.00;-0.00;-1.04;0.02
224;0.00;106.34;0.00;-0.01;-1.03;0.02
225;0.00;106.34;0.00;-0.00;-1.04;0.02
226;0.00;106.34;0.00;-0.01;-1.04;0.02
227;0.00;106.34;0.00;-0.00;-1.04;0.02
228;0.00;106.34;0.00;-0.01;-1.04;0.01
229;0.00;106.34;0.00;-0.01;-1.04;0.02
230;0.00;106.34;0.00;-0.01;-1.04;0.02
231;0.00;106.34;0.00;-0.00;-1.04;0.02
232;0.00;106.34;0.00;-0.01;-1.04;0.03
233;0.00;106.34;0.00;-0.00;-1.04;0.02
234;0.00;108.41;0.00;-0.01;-1.04;0.02
235;0.00;106.34;0.00;-0.00;-1.03;0.02
236;0.00;106.34;0.00;-0.00;-1.04;0.02
237;0.00;106.34;0.00;-0.01;-1.04;0.02
238;0.00;106.34;0.00;-0.01;-1.04;0.02
239;0.00;106.34;0.00;-0.00;-1.04;0.02
240;0.00;106.34;0.04;-0.01;-1.04;0.02
241;0.00;106.34;0.00;-0.00;-1.03;0.02
242;0.00;106.34;0.00;-0.01;-1.04;0.02
243;0.00;106.34;0.00;-0.00;-1.04;0.03
244;0.00;106.34;0.00;-0.00;-1.04;0.02
245;0.00;106.34;0.00;-0.01;-1.04;0.02
246;0.00;106.36;0.00;-0.01;-1.04;0.02
247;0.00;106.34;0.00;-0.01;-1.04;0.02
248;0.00;106.34;0.00;-0.01;-1.04;0.02
249;0.00;106.34;0.00;-0.00;-1.03;0.02
250;0.00;106.34;0.00;-0.00;-1.04;0.02
251;0.00;106.34;0.04;-0.01;-1.04;0.02
252;0.00;106.34;0.00;-0.00;-1.04;0.02
253;0.00;106.34;0.00;-0.00;-1.04;0.02
254;0.00;106.34;0.00;-0.00;-1.04;0.02
255;0.00;106.34;0.00;-0.00;-1.04;0.02
256;0.00;106.34;0.00;-0.01;-1.04;0.02
257;0.00;106.34;0.00;-0.00;-1.03;0.02
258;0.00;106.34;0.04;-0.00;-1.04;0.02
259;0.00;106.34;0.00;-0.00;-1.04;0.02
260;0.00;106.34;0.00;-0.00;-1.04;0.02
261;0.00;106.34;0.00;-0.01;-1.04;0.02
262;0.00;106.34;0.00;-0.00;-1.04;0.03
263;0.00;106.34;0.00;-0.00;-1.04;0.02
264;0.00;106.60;0.00;-0.00;-1.04;0.03
265;0.00;106.34;0.00;-0.00;-1.04;0.02
266;0.00;106.34;0.00;-0.01;-1.04;0.02
267;0.00;106.34;0.00;-0.01;-1.04;0.02
268;0.00;106.34;0.00;-0.00;-1.04;0.02
269;0.00;106.34;0.00;-0.01;-1.03;0.02
270;0.00;106.34;0.04;-0.01;-1.04;0.02
271;0.00;106.34;0.00;-0.00;-1.04;0.02
272;0.00;106.34;0.00;-0.01;-1.04;0.02
273;0.00;106.34;0.00;-0.01;-1.04;0.02
274;0.00;106.34;0.00;-0.00;-1.04;0.02
275;0.00;106.34;0.00;-0.00;-1.04;0.01
276;0.00;106.34;0.00;-0.01;-1.04;0.02
277;0.00;106.34;0.00;-0.00;-1.03;0.02
278;0.00;106.34;0.04;-0.01;-1.04;0.02
279;0.00;106.34;0.00;-0.01;-1.04;0.02
280;0.00;106.34;0.00;-0.00;-1.04;0.03
281;0.00;106.34;0.00;-0.00;-1.03;0.02
282;0.00;106.34;0.08;-0.01;-1.04;0.02
283;0.00;106.34;0.00;-0.00;-1.04;0.02
284;0.00;106.34;0.00;-0.01;-1.04;0.02
285;0.00;106.34;0.00;-0.01;-1.04;0.02
286;0.00;106.34;0.00;-0.01;-1.05;0.02
287;0.00;106.34;0.00;-0.00;-1.04;0.03
288;0.00;106.34;0.00;-0.01;-1.04;0.02
289;0.00;106.34;0.04;-0.00;-1.03;0.03
290;0.00;106.34;0.00;-0.01;-1.04;0.03
291;0.00;106.34;0.00;-0.01;-1.04;0.02
292;0.00;106.34;0.00;-0.00;-1.04;0.02
293;0.00;106.34;0.00;-0.00;-1.04;0.02
294;0.00;106.34;0.00;-0.01;-1.04;0.02
295;0.00;106.34;0.00;-0.00;-1.04;0.02
296;0.00;106.34;0.00;-0.01;-1.04;0.02
297;0.00;106.34;0.00;-0.01;-1.04;0.02
298;0.00;106.34;0.00;-0.00;-1.04;0.02
299;0.00;106.34;-0.03;-0.00;-1.04;0.02
300;0.00;106.34;0.00;-0.00;-1.03;0.02
301;0.00;106.34;0.04;-0.00;-1.04;0.02
302;0.00;106.34;0.04;-0.00;-1.04;0.02
303;0.00;106.34;0.00;-0.01;-1.04;0.02
304;0.00;106.34;0.00;-0.01;-1.04;0.02
305;0.00;106.34;0.00;-0.00;-1.03;0.02
306;0.00;106.34;0.00;-0.01;-1.04;0.02
307;0.00;106.34;0.00;-0.00;-1.04;0.02
308;0.00;106.34;0.00;-0.01;-1.04;0.02
309;0.00;106.34;0.00;-0.01;-1.04;0.02
310;0.00;106.34;0.00;-0.01;-1.04;0.03
311;0.00;106.34;0.04;-0.00;-1.04;0.02
312;0.00;106.34;0.00;-0.00;-1.04;0.03
313;0.00;106.34;0.00;-0.00;-1.04;0.03
314;0.00;106.34;0.00;-0.00;-1.04;0.02
315;0.00;106.34;0.00;-0.01;-1.04;0.02
316;0.00;106.34;0.00;-0.01;-1.04;0.01
317;0.00;106.34;0.12;-0.00;-1.04;0.03
318;0.00;106.34;0.00;-0.01;-1.04;0.02
319;0.00;106.34;0.00;-0.00;-1.03;0.02
320;0.00;106.34;0.00;-0.01;-1.04;0.02
321;0.00;106.34;0.00;-0.01;-1.04;0.02
322;0.00;106.34;0.00;-0.00;-1.04;0.02
323;0.00;106.34;0.00;-0.00;-1.04;0.02
324;0.00;106.34;0.00;-0.01;-1.03;0.02
325;0.00;106.34;0.00;-0.00;-1.04;0.02
326;0.00;106.34;0.04;-0.00;-1.03;0.03
327;0.00;106.34;0.00;-0.00;-1.03;0.02
328;0.00;106.34;0.00;-0.01;-1.04;0.03
329;0.00;106.34;0.00;-0.01;-1.04;0.03
330;0.00;106.34;0.00;-0.00;-1.04;0.02
331;0.00;106.34;0.00;-0.01;-1.04;0.02
332;0.00;106.34;0.04;-0.01;-1.04;0.02
333;0.00;106.34;0.00;-0.01;-1.04;0.02
334;0.00;106.34;0.00;-0.00;-1.04;0.02
335;0.00;106.34;0.00;-0.01;-1.04;0.02
336;0.00;106.34;0.00;-0.00;-1.05;0.02
337;0.00;106.34;0.00;-0.01;-1.04;0.03
338;0.00;106.34;0.00;-0.00;-1.04;0.03
339;0.00;106.34;0.00;-0.01;-1.04;0.03
340;0.00;106.34;0.00;-0.01;-1.04;0.02
341;0.00;106.34;0.00;-0.00;-1.04;0.03
342;0.00;106.34;0.00;-0.01;-1.04;0.02
343;0.00;106.34;0.00;-0.01;-1.03;0.03
344;0.00;106.34;0.00;-0.00;-1.04;0.02
345;0.00;106.34;0.00;-0.01;-1.04;0.02
346;0.00;106.34;0.00;-0.01;-1.04;0.02
347;0.00;106.34;0.00;-0.00;-1.04;0.02
348;0.00;106.34;0.00;-0.01;-1.04;0.02
349;0.00;106.34;0.00;-0.00;-1.04;0.02
350;0.00;106.34;0.00;-0.00;-1.04;0.02
351;0.00;106.34;0.00;-0.00;-1.04;0.02
352;0.00;106.34;0.04;-0.00;-1.04;0.03
353;0.00;106.34;0.00;-0.01;-1.04;0.02
354;0.00;106.34;0.00;-0.01;-1.04;0.03
355;0.00;106.34;0.00;-0.01;-1.04;0.02
356;0.00;106.34;0.00;-0.00;-1.04;0.03
357;0.00;106.34;0.00;-0.00;-1.04;0.03
358;0.00;106.34;0.00;-0.01;-1.04;0.02
359;0.00;106.34;0.00;-0.01;-1.06;0.03
360;0.00;106.34;0.00;-0.00;-1.03;0.02
361;0.00;106.34;0.00;-0.00;-1.04;0.02
362;0.00;106.34;0.00;-0.01;-1.04;0.02
363;0.00;106.34;0.00;-0.01;-1.04;0.03
364;0.00;106.34;0.00;-0.00;-1.04;0.02
365;0.00;106.34;0.00;-0.00;-1.04;0.03
366;0.00;106.34;0.00;-0.01;-1.04;0.02
367;0.00;106.34;0.00;-0.00;-1.03;0.02
368;0.00;106.34;0.00;-0.01;-1.04;0.02
369;0.00;106.34;0.00;-0.00;-1.04;0.02
370;0.00;106.34;0.00;-0.01;-1.04;0.02
371;0.00;106.34;0.00;-0.00;-1.04;0.03
372;0.00;106.34;0.00;-0.01;-1.04;0.02
373;0.00;106.34;0.00;-0.00;-1.04;0.01
374;0.00;106.34;0.00;-0.01;-1.03;0.03
375;0.00;106.34;0.00;-0.00;-1.04;0.02
376;0.00;106.34;0.00;-0.00;-1.04;0.02
377;0.00;106.34;0.00;-0.01;-1.05;0.02
378;0.00;106.34;0.00;-0.00;-1.04;0.02
379;0.00;106.34;0.00;-0.00;-1.03;0.02
380;0.00;106.34;0.00;-0.01;-1.04;0.02
381;0.00;106.34;0.00;-0.00;-1.04;0.03
382;0.00;106.34;0.00;-0.01;-1.04;0.02
383;0.00;106.34;0.00;-0.01;-1.04;0.02
384;0.00;106.34;0.00;-0.01;-1.04;0.02
385;0.00;106.34;0.04;-0.01;-1.04;0.02
386;0.00;106.34;0.00;-0.01;-1.04;0.02
387;0.00;106.34;0.04;-0.00;-1.03;0.02
388;0.00;106.34;0.00;-0.00;-1.03;0.02
389;0.00;106.34;0.00;-0.01;-1.04;0.02
390;0.00;106.34;0.00;-0.01;-1.04;0.02
391;0.00;106.34;0.00;-0.00;-1.03;0.03
392;0.00;106.34;0.00;-0.00;-1.04;0.02
393;0.00;106.34;0.00;-0.00;-1.04;0.02
394;0.00;106.34;0.00;-0.00;-1.04;0.02
395;0.00;106.34;0.00;-0.00;-1.04;0.02
396;0.00;106.34;0.00;-0.00;-1.04;0.02
397;0.00;106.34;0.00;-0.01;-1.05;0.01
398;0.00;106.34;0.00;-0.00;-1.04;0.02
399;0.00;106.34;0.00;-0.00;-1.03;0.03
400;0.00;106.34;0.08;-0.00;-1.04;0.02
401;0.00;106.34;0.00;-0.01;-1.04;0.03
402;0.00;106.34;0.00;-0.01;-1.04;0.02
403;0.00;106.34;0.00;-0.00;-1.04;0.02
404;0.00;106.34;0.00;-0.01;-1.04;0.02
405;0.00;106.34;0.00;-0.00;-1.04;0.02
406;0.00;106.34;0.00;-0.00;-1.04;0.02
407;0.00;106.34;0.00;-0.00;-1.04;0.02
408;0.00;107.37;0.04;-0.00;-1.04;0.02
409;0.00;106.34;0.00;-0.01;-1.04;0.02
410;0.00;106.34;0.00;-0.01;-1.04;0.02
411;0.00;106.34;0.00;-0.00;-1.04;0.02
412;0.00;106.33;0.00;-0.01;-1.04;0.02
413;0.00;106.34;0.04;-0.01;-1.04;0.02
414;0.00;106.34;0.00;-0.00;-1.04;0.02
415;0.00;106.34;0.00;-0.01;-1.04;0.02
416;0.00;106.34;0.00;-0.00;-1.04;0.02
417;0.00;106.34;0.00;-0.00;-1.04;0.02
418;0.00;106.34;0.00;-0.00;-1.04;0.02
419;0.00;106.34;0.00;-0.01;-1.04;0.01
420;0.00;106.37;0.00;-0.01;-1.04;0.03
421;0.00;106.34;0.00;-0.00;-1.04;0.03
422;0.00;106.34;0.00;-0.01;-1.05;0.02
423;0.00;106.34;0.00;-0.01;-1.04;0.02
424;0.00;106.34;0.00;-0.00;-1.04;0.02
425;0.00;106.34;0.00;-0.01;-1.04;0.02
426;0.00;106.34;0.00;-0.01;-1.04;0.02
427;0.00;106.34;0.00;-0.00;-1.03;0.03
428;0.00;106.34;0.00;-0.01;-1.04;0.02
429;0.00;106.34;0.04;-0.01;-1.04;0.03
430;0.00;106.34;0.00;-0.00;-1.04;0.02
431;0.00;106.34;0.00;-0.01;-1.03;0.02
432;0.00;106.34;0.00;-0.01;-1.04;0.02
433;0.00;106.34;0.00;-0.01;-1.04;0.02
434;0.00;106.34;0.00;-0.00;-1.03;0.02
435;0.00;106.34;0.00;-0.01;-1.04;0.03
436;0.00;106.34;0.00;-0.01;-1.04;0.02
437;0.00;106.34;0.00;-0.00;-1.03;0.02
438;0.00;106.34;0.00;-0.01;-1.04;0.02
439;0.00;106.34;0.00;-0.01;-1.04;0.02
440;0.00;106.34;0.00;-0.01;-1.04;0.02
441;0.00;106.34;0.00;-0.00;-1.04;0.02
442;0.00;93.88;0.00;-0.00;-1.04;0.02
443;0.00;106.34;0.00;-0.01;-1.04;0.02
444;0.00;106.40;0.00;-0.00;-1.04;0.02
445;0.00;106.34;0.00;-0.01;-1.04;0.03
446;0.00;106.34;0.00;-0.01;-1.04;0.02
447;0.00;106.34;0.00;-0.00;-1.04;0.02
448;0.00;106.34;0.00;-0.01;-1.04;0.02
449;0.00;106.34;0.00;-0.01;-1.06;0.02
450;0.00;106.34;0.00;-0.01;-1.04;0.02
451;0.00;106.34;0.00;-0.01;-1.04;0.02
452;0.00;106.34;0.00;-0.00;-1.04;0.02
453;0.00;106.34;0.00;-0.00;-1.04;0.03
454;0.00;106.34;0.00;-0.01;-1.04;0.02
455;0.00;106.34;0.04;-0.00;-1.03;0.02
456;0.00;106.53;0.00;-0.01;-1.04;0.03
457;0.00;106.34;0.04;-0.00;-1.04;0.02
458;0.00;106.34;0.00;-0.01;-1.04;0.02
459;0.00;106.34;0.00;-0.00;-1.04;0.02
460;0.00;106.34;0.04;-0.01;-1.04;0.02
461;0.00;106.34;0.00;-0.01;-1.04;0.02
462;0.00;106.34;0.00;-0.00;-1.04;0.02
463;0.00;106.34;0.00;-0.00;-1.03;0.02
464;0.00;106.34;0.04;-0.01;-1.04;0.02
465;0.00;106.34;0.00;-0.00;-1.04;0.02
466;0.00;106.34;0.00;-0.00;-1.03;0.02
467;0.00;106.34;0.00;-0.01;-1.04;0.02
468;0.00;106.34;0.00;-0.00;-1.04;0.03
469;0.00;106.34;0.00;-0.01;-1.04;0.02
470;0.00;106.34;0.00;-0.00;-1.04;0.03
471;0.00;106.34;0.00;-0.00;-1.04;0.02
472;0.00;106.34;0.04;-0.00;-1.04;0.02
473;0.00;106.34;0.00;-0.00;-1.03;0.02
474;0.00;106.34;0.00;-0.00;-1.04;0.02
475;0.00;106.34;0.04;-0.01;-1.04;0.02
476;0.00;106.34;0.00;-0.00;-1.04;0.02
477;0.00;106.34;0.00;-0.00;-1.04;0.02
478;0.00;106.34;0.00;-0.00;-1.03;0.02
479;0.00;106.34;0.00;-0.00;-1.04;0.02
480;0.00;106.34;0.00;-0.01;-1.04;0.01
481;0.00;106.34;0.00;-0.01;-1.05;0.02
482;0.00;106.34;0.00;-0.01;-1.03;0.02
483;0.00;106.34;0.00;-0.00;-1.04;0.02
484;0.00;106.34;0.04;-0.00;-1.04;0.02
485;0.00;106.34;0.00;-0.01;-1.04;0.02
486;0.00;106.34;0.00;-0.00;-1.03;0.03
487;0.00;106.34;0.00;-0.00;-1.04;0.01
488;0.00;106.34;0.00;-0.00;-1.04;0.02
489;0.00;106.34;0.00;-0.01;-1.04;0.02
490;0.00;106.34;0.00;-0.01;-1.04;0.03
491;0.00;106.34;0.00;-0.00;-1.04;0.02
492;0.00;106.34;0.00;-0.00;-1.04;0.02
493;0.00;106.34;0.00;-0.01;-1.04;0.02
