Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des μC in ms;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
80;45.00;8966.00;2.38;1.99;0.14;-1.02;0.07
81;50.00;9053.00;18.68;2.84;0.20;-0.93;0.27
82;55.00;9139.00;76.97;3.33;0.01;-0.70;0.03
83;60.00;9225.00;149.13;3.17;0.43;-0.64;0.07
84;65.00;9311.00;188.83;3.78;-0.73;-0.61;0.10
85;70.00;9397.00;217.46;4.63;0.34;-0.48;0.02
86;75.00;9483.00;245.00;5.41;-0.86;-1.21;0.04
87;80.00;9569.00;274.50;6.34;-1.35;-1.02;0.00
88;85.00;9655.00;304.26;6.99;0.95;-0.97;0.04
89;90.00;9741.00;335.07;7.81;0.03;-0.64;0.06
90;95.00;9827.00;371.67;8.26;0.79;-0.87;0.02
91;100.00;9913.00;400.06;8.42;1.66;-0.91;0.07
92;105.00;10000.00;407.75;8.58;1.12;-1.18;0.05
93;110.00;10086.00;408.53;8.82;0.58;-1.21;0.06
94;115.00;10172.00;408.34;8.78;-0.56;-1.43;0.01
95;120.00;10258.00;408.39;8.82;-1.33;-0.92;0.07
96;125.00;10344.00;408.49;8.50;-1.52;-1.07;0.06
97;130.00;10430.00;407.33;8.87;-1.12;-0.69;0.08
98;135.00;10516.00;406.77;8.91;-0.21;-0.90;0.04
99;140.00;10602.00;406.27;9.27;0.55;-0.56;0.09
100;140.00;10688.00;405.80;9.44;1.48;-0.74;0.07
101;135.00;10774.00;405.68;9.56;1.62;-1.17;0.08
102;130.00;10861.00;405.57;9.48;1.13;-1.22;0.16
103;125.00;10947.00;406.44;9.31;0.18;-1.27;0.09
104;120.00;11033.00;405.32;9.07;-0.58;-1.46;0.10
105;115.00;11119.00;403.72;8.74;-0.99;-1.25;0.11
106;110.00;11205.00;403.50;8.87;-1.60;-1.00;0.06
107;105.00;11291.00;404.20;8.78;-1.52;-0.89;0.14
108;100.00;11377.00;402.81;9.23;-1.13;-0.77;0.16
109;95.00;11463.00;402.90;8.87;-0.27;-0.58;0.00
110;90.00;11549.00;404.30;8.70;0.07;-0.41;0.00
111;85.00;11635.00;404.34;8.13;-1.09;-1.00;0.02
112;80.00;11721.00;395.99;7.69;1.26;-1.36;0.07
113;75.00;11808.00;367.82;6.75;1.20;-0.97;0.08
114;70.00;11894.00;335.56;5.49;-1.03;-0.68;0.01
115;65.00;11980.00;304.07;4.59;-0.67;-0.53;0.04
116;60.00;12066.00;270.08;3.82;0.40;-1.43;0.10
117;55.00;12152.00;241.58;3.41;-0.07;-1.65;0.12
118;50.00;12238.00;214.78;2.72;0.07;-0.37;0.11
119;45.00;12324.00;186.30;2.31;0.19;-0.70;0.03
120;40.00;12410.00;160.60;1.66;0.07;-1.08;0.57
121;0.00;12496.00;138.49;0.97;-0.09;-0.89;0.09
122;0.00;12582.00;111.45;0.40;-0.00;-1.02;0.04
123;0.00;12669.00;71.81;0.12;-0.01;-1.03;0.03
124;0.00;12755.00;43.37;0.12;0.08;-0.95;0.04
125;0.00;12841.00;28.24;0.12;-0.12;-1.02;0.01
126;0.00;12928.00;19.28;0.12;-0.11;-1.06;0.02
127;0.00;13014.00;13.47;0.12;-0.08;-1.04;0.00
128;0.00;13100.00;9.66;0.12;0.08;-1.03;0.06
129;0.00;13186.00;7.02;0.12;-0.02;-1.05;0.05
130;0.00;13272.00;5.36;0.12;-0.06;-1.03;0.01
131;0.00;13358.00;4.16;0.12;-0.00;-1.03;0.00
132;0.00;13444.00;3.41;0.12;0.00;-1.04;0.02
133;0.00;13530.00;2.74;0.12;-0.01;-1.04;0.02
134;0.00;13617.00;2.29;0.12;-0.03;-1.04;0.08
135;0.00;13703.00;1.72;0.12;-0.01;-1.04;0.03
136;0.00;13789.00;1.33;0.12;-0.00;-1.04;0.01
137;0.00;13875.00;1.24;0.12;-0.00;-1.04;0.01
138;0.00;13961.00;1.14;0.12;-0.01;-1.04;0.02
139;0.00;14047.00;0.97;0.12;-0.00;-1.04;0.01
140;0.00;14133.00;0.98;0.12;-0.01;-1.04;0.01
141;0.00;14219.00;0.96;0.12;-0.01;-1.05;0.04
142;0.00;14305.00;0.94;0.12;-0.02;-1.04;0.03
143;0.00;14391.00;0.81;0.12;-0.01;-1.04;0.02
144;0.00;14478.00;0.74;0.12;-0.01;-1.04;0.01
145;0.00;14564.00;0.85;0.12;-0.01;-1.04;0.01
146;0.00;14650.00;0.87;0.12;-0.02;-1.04;0.01
147;0.00;14736.00;0.88;0.12;-0.01;-1.04;0.01
148;0.00;14822.00;0.90;0.12;-0.00;-1.04;0.01
149;0.00;14908.00;0.90;0.12;-0.01;-1.04;0.01
150;0.00;14994.00;0.77;0.12;-0.01;-1.04;0.01
151;0.00;15080.00;0.64;0.12;-0.01;-1.04;0.01
152;0.00;15166.00;0.77;0.12;-0.01;-1.05;0.02
153;0.00;15252.00;0.72;0.12;-0.01;-1.04;0.01
154;0.00;15339.00;0.79;0.12;-0.01;-1.04;0.01
155;0.00;15425.00;0.86;0.12;-0.01;-1.04;0.01
156;0.00;15511.00;0.77;0.12;-0.01;-1.03;0.01
157;0.00;15597.00;0.78;0.12;-0.01;-1.04;0.01
158;0.00;15683.00;0.73;0.12;-0.01;-1.04;0.01
159;0.00;15769.00;0.76;0.12;-0.01;-1.04;0.01
160;0.00;15855.00;0.72;0.12;-0.01;-1.04;0.01
161;0.00;15941.00;0.58;0.12;-0.00;-1.04;0.02
162;0.00;16027.00;0.74;0.12;-0.01;-1.04;0.02
163;0.00;16113.00;0.79;0.12;-0.01;-1.04;0.01
164;0.00;16199.00;0.94;0.12;-0.01;-1.04;0.01
