Messwert-Nr.;ESC-Werte;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
180;0.00;0.08;0.00;-0.01;-1.04;-0.01
181;0.00;0.17;0.00;-0.00;-1.04;-0.00
182;0.00;0.15;0.00;-0.00;-1.04;-0.01
183;0.00;0.07;0.00;-0.00;-1.04;-0.01
184;0.00;0.05;0.00;-0.00;-1.04;-0.00
185;0.00;0.19;0.00;-0.00;-1.04;-0.01
186;0.00;0.28;0.00;-0.01;-1.04;-0.00
187;0.00;0.32;0.00;-0.00;-1.04;-0.00
188;0.00;0.05;0.00;-0.00;-1.03;-0.01
189;0.00;0.23;0.00;-0.00;-1.04;-0.01
190;0.00;0.43;0.00;-0.00;-1.03;-0.00
191;0.00;0.32;0.00;0.00;-1.03;-0.00
192;0.00;0.11;0.00;-0.00;-1.04;-0.01
193;0.00;0.01;0.00;-0.00;-1.04;-0.01
194;0.00;0.10;0.00;-0.01;-1.04;-0.01
195;0.00;0.09;0.00;-0.00;-1.03;-0.01
196;0.00;0.12;0.00;-0.01;-1.04;-0.01
197;0.00;0.17;0.00;-0.00;-1.03;-0.00
198;0.00;0.27;0.00;-0.00;-1.05;-0.00
199;0.00;0.30;0.00;-0.00;-1.04;-0.00
200;0.00;0.27;0.00;-0.01;-1.04;-0.00
201;0.00;0.35;0.00;-0.00;-1.04;-0.01
202;0.00;0.23;0.00;-0.01;-1.04;-0.01
203;0.00;-0.03;0.00;-0.01;-1.04;-0.01
204;0.00;0.05;0.00;-0.00;-1.04;-0.00
205;0.00;0.27;0.00;-0.00;-1.04;-0.01
206;0.00;0.25;0.00;-0.00;-1.04;-0.01
207;0.00;0.21;0.00;-0.00;-1.04;-0.00
208;0.00;0.22;0.00;-0.00;-1.04;-0.01
209;0.00;0.14;0.00;-0.01;-1.05;-0.01
210;0.00;0.07;0.00;-0.00;-1.04;-0.01
211;0.00;0.09;0.00;-0.00;-1.03;-0.00
212;0.00;0.13;0.00;-0.01;-1.04;-0.01
213;0.00;0.22;0.00;-0.00;-1.04;-0.00
214;0.00;0.15;0.00;-0.00;-1.04;-0.00
215;0.00;0.12;0.00;-0.01;-1.04;-0.01
216;0.00;0.11;0.00;-0.00;-1.04;-0.01
217;0.00;0.24;0.00;-0.00;-1.03;-0.00
218;0.00;0.31;0.00;-0.00;-1.03;-0.00
219;0.00;0.34;0.00;-0.00;-1.04;-0.00
220;0.00;0.27;0.00;-0.00;-1.04;-0.01
221;0.00;0.19;0.00;-0.00;-1.04;-0.00
222;0.00;0.34;0.00;-0.00;-1.04;-0.00
223;0.00;0.38;0.00;-0.00;-1.03;-0.01
224;0.00;0.27;0.00;-0.00;-1.03;-0.00
225;0.00;0.17;0.00;-0.00;-1.04;-0.00
226;0.00;0.02;0.00;-0.00;-1.04;-0.01
227;0.00;0.21;0.00;-0.00;-1.04;-0.01
228;0.00;0.16;0.00;-0.00;-1.05;-0.01
229;0.00;-0.02;0.00;-0.00;-1.04;-0.01
230;0.00;0.17;0.00;-0.00;-1.04;-0.01
231;0.00;0.49;0.00;-0.00;-1.03;-0.01
232;0.00;0.54;0.00;-0.00;-1.04;-0.00
233;0.00;0.33;0.00;-0.00;-1.04;-0.00
234;0.00;0.13;0.00;-0.00;-1.04;-0.01
235;0.00;0.27;0.00;-0.00;-1.03;-0.01
236;0.00;0.27;0.00;-0.00;-1.06;-0.00
237;0.00;0.27;0.00;-0.00;-1.03;0.00
238;0.00;0.14;0.00;-0.00;-1.03;-0.01
239;0.00;0.22;0.00;-0.00;-1.04;-0.01
240;0.00;0.15;0.00;-0.00;-1.04;-0.01
241;0.00;0.08;0.00;-0.00;-1.04;-0.00
242;0.00;0.09;0.00;-0.00;-1.03;-0.00
243;0.00;0.14;0.00;-0.00;-1.04;-0.01
244;0.00;0.32;0.00;-0.01;-1.04;-0.01
245;0.00;0.32;0.00;-0.00;-1.04;-0.00
246;0.00;0.16;0.00;-0.00;-1.04;-0.00
247;0.00;0.17;0.00;-0.00;-1.04;-0.00
248;0.00;0.12;0.00;-0.00;-1.04;-0.00
249;0.00;0.33;0.00;-0.00;-1.04;-0.01
250;0.00;0.35;0.00;-0.00;-1.04;-0.01
251;0.00;0.23;0.00;-0.00;-1.04;-0.00
252;0.00;0.16;0.00;-0.00;-1.03;-0.00
253;0.00;0.04;0.00;-0.00;-1.04;-0.00
254;0.00;0.00;0.00;-0.00;-1.04;-0.01
255;0.00;0.09;0.00;-0.00;-1.04;-0.00
256;0.00;0.31;0.00;-0.00;-1.04;-0.00
257;0.00;0.26;0.00;-0.00;-1.04;-0.00
258;0.00;0.18;0.00;-0.00;-1.03;-0.01
259;0.00;0.31;0.00;-0.00;-1.04;-0.00
260;0.00;0.30;0.00;-0.00;-1.04;-0.00
261;0.00;0.28;0.00;-0.00;-1.04;-0.01
262;0.00;0.24;0.00;-0.00;-1.03;-0.01
263;0.00;0.09;0.00;-0.00;-1.04;-0.01
264;0.00;0.14;0.00;-0.00;-1.04;-0.01
265;0.00;0.15;0.00;-0.00;-1.03;-0.00
266;0.00;0.16;0.00;-0.00;-1.04;-0.00
267;0.00;0.23;0.00;-0.00;-1.04;-0.01
268;0.00;0.32;0.00;-0.00;-1.04;-0.01
269;0.00;0.29;0.00;-0.01;-1.04;-0.01
270;0.00;0.16;0.00;-0.00;-1.03;-0.00
271;0.00;0.14;0.00;-0.00;-1.03;-0.00
272;0.00;0.13;0.00;-0.00;-1.04;-0.00
273;0.00;0.15;0.00;-0.01;-1.05;-0.01
274;0.00;0.07;0.00;-0.01;-1.04;-0.01
275;0.00;0.18;0.00;-0.00;-1.03;-0.00
276;0.00;0.45;0.00;-0.00;-1.04;-0.00
277;0.00;0.41;0.00;-0.01;-1.05;-0.01
278;0.00;0.14;0.00;-0.00;-1.03;-0.00
279;0.00;0.07;0.00;-0.00;-1.04;-0.00
280;0.00;0.11;0.00;-0.01;-1.04;-0.01
281;0.00;0.24;0.00;-0.00;-1.04;-0.00
282;0.00;0.13;0.00;-0.00;-1.03;-0.00
283;0.00;0.23;0.00;-0.00;-1.04;-0.01
284;0.00;0.25;0.00;-0.00;-1.04;-0.01
285;0.00;0.24;0.00;-0.00;-1.04;-0.00
286;0.00;0.26;0.00;-0.00;-1.04;-0.01
287;0.00;0.02;0.00;-0.00;-1.04;-0.00
288;0.00;-0.05;0.00;0.00;-1.03;-0.00
289;0.00;0.15;0.00;-0.00;-1.06;-0.01
290;0.00;0.42;0.00;-0.01;-1.04;-0.00
291;0.00;0.37;0.00;-0.00;-1.04;-0.01
292;0.00;0.32;0.00;-0.00;-1.04;-0.01
293;0.00;0.32;0.00;-0.00;-1.04;-0.00
294;0.00;0.25;0.00;-0.00;-1.04;-0.00
295;0.00;0.27;0.00;-0.00;-1.04;-0.00
296;0.00;0.29;0.00;-0.00;-1.03;-0.00
297;0.00;0.43;0.00;-0.00;-1.04;-0.00
298;0.00;0.35;0.00;-0.00;-1.04;-0.00
299;0.00;0.34;0.00;-0.01;-1.04;-0.01
300;0.00;0.37;0.00;-0.00;-1.04;-0.01
301;0.00;0.34;0.00;-0.01;-1.04;-0.00
302;0.00;0.08;0.00;-0.00;-1.03;-0.00
303;0.00;0.06;0.00;-0.00;-1.04;-0.01
304;0.00;0.23;0.00;-0.00;-1.04;-0.01
305;0.00;0.12;0.00;-0.01;-1.05;-0.00
306;0.00;0.05;0.00;-0.00;-1.03;-0.00
307;0.00;0.23;0.00;-0.00;-1.04;-0.00
308;0.00;0.29;0.00;-0.00;-1.03;-0.01
309;0.00;0.35;0.00;-0.00;-1.04;-0.01
310;0.00;0.29;0.00;-0.00;-1.04;-0.00
311;0.00;0.07;0.00;-0.01;-1.04;-0.01
312;0.00;0.21;0.00;-0.00;-1.04;-0.00
313;0.00;0.19;0.00;-0.00;-1.03;-0.00
314;0.00;0.18;0.00;-0.00;-1.04;-0.00
315;0.00;0.02;0.00;-0.00;-1.04;-0.00
316;0.00;0.12;0.00;0.00;-1.03;-0.00
317;0.00;0.30;0.00;-0.00;-1.04;-0.01
318;0.00;0.29;0.00;-0.00;-1.04;-0.00
319;0.00;0.19;0.00;-0.00;-1.04;-0.01
320;0.00;0.36;0.00;-0.00;-1.04;-0.00
321;0.00;0.20;0.00;-0.01;-1.05;-0.01
322;0.00;0.19;0.00;-0.00;-1.04;-0.00
323;0.00;0.18;0.00;-0.00;-1.04;-0.01
324;0.00;0.08;0.00;-0.01;-1.04;-0.00
325;0.00;0.04;0.00;-0.01;-1.04;-0.01
326;0.00;0.13;0.00;-0.00;-1.03;-0.00
327;0.00;0.43;0.00;-0.00;-1.04;-0.01
328;0.00;0.21;0.00;-0.00;-1.04;-0.01
329;0.00;0.07;0.00;-0.00;-1.04;-0.01
330;0.00;0.20;0.00;-0.00;-1.04;-0.00
331;0.00;0.32;0.00;-0.00;-1.04;-0.01
332;0.00;0.20;0.00;-0.00;-1.04;-0.01
333;0.00;0.12;0.00;-0.00;-1.03;0.00
334;0.00;0.36;0.00;-0.01;-1.04;-0.01
335;0.00;0.40;0.00;-0.00;-1.04;-0.01
336;0.00;0.30;0.00;-0.00;-1.04;-0.01
337;0.00;0.22;0.00;-0.00;-1.05;-0.01
338;0.00;0.20;0.00;-0.00;-1.04;-0.00
339;0.00;0.27;0.00;-0.00;-1.04;-0.01
340;0.00;0.27;0.00;-0.00;-1.04;-0.01
341;0.00;0.22;0.00;-0.01;-1.04;-0.00
342;0.00;0.37;0.00;-0.00;-1.04;-0.01
343;0.00;0.34;0.00;-0.00;-1.04;-0.01
344;0.00;0.22;0.00;-0.00;-1.04;-0.01
345;0.00;0.33;0.00;-0.01;-1.04;-0.01
346;0.00;0.38;0.00;-0.00;-1.03;-0.00
347;0.00;0.40;0.00;-0.00;-1.04;-0.00
348;0.00;0.22;0.00;-0.00;-1.04;-0.00
349;0.00;0.33;0.00;-0.00;-1.03;-0.00
350;0.00;0.37;0.00;-0.00;-1.04;-0.00
351;0.00;0.44;0.00;-0.00;-1.04;-0.00
352;0.00;0.33;0.00;-0.00;-1.05;-0.00
353;0.00;0.18;0.00;-0.01;-1.04;-0.01
354;0.00;0.21;0.00;-0.00;-1.04;-0.01
355;0.00;0.23;0.00;-0.01;-1.05;-0.01
356;0.00;0.07;0.00;0.00;-1.04;-0.00
357;0.00;0.10;0.00;-0.00;-1.04;-0.00
358;0.00;0.34;0.00;-0.00;-1.04;-0.00
359;0.00;0.38;0.00;-0.00;-1.04;-0.00
360;0.00;0.41;0.00;-0.00;-1.04;-0.00
361;0.00;0.36;0.00;-0.00;-1.04;-0.01
362;0.00;0.31;0.00;-0.00;-1.03;-0.00
363;0.00;0.32;0.00;-0.00;-1.04;-0.01
364;0.00;0.39;0.00;-0.01;-1.04;-0.01
365;0.00;0.29;0.00;-0.01;-1.04;-0.01
366;0.00;0.09;0.00;-0.00;-1.04;-0.00
367;0.00;0.21;0.00;-0.00;-1.04;-0.01
368;0.00;0.31;0.00;-0.00;-1.04;-0.00
369;0.00;0.32;0.00;-0.00;-1.04;-0.00
370;0.00;0.23;0.00;0.00;-1.03;-0.00
371;0.00;0.12;0.00;-0.00;-1.04;-0.01
372;0.00;0.02;0.00;-0.00;-1.03;-0.00
373;0.00;0.13;0.00;-0.00;-1.04;-0.00
374;0.00;0.21;0.00;-0.00;-1.04;-0.01
375;0.00;0.16;0.00;-0.00;-1.04;-0.00
376;0.00;0.14;0.00;-0.01;-1.04;-0.01
377;0.00;0.15;0.00;-0.00;-1.03;-0.00
378;0.00;0.21;0.00;-0.00;-1.04;-0.01
379;0.00;0.25;0.00;-0.00;-1.04;-0.00
380;0.00;0.17;0.00;-0.00;-1.04;-0.01
381;0.00;0.09;0.00;-0.00;-1.04;-0.01
382;0.00;0.01;0.00;-0.00;-1.04;-0.01
383;0.00;0.08;0.00;-0.00;-1.04;-0.00
384;0.00;0.19;0.00;-0.00;-1.04;-0.00
385;0.00;0.29;0.00;-0.00;-1.04;-0.01
386;0.00;0.39;0.00;-0.00;-1.03;-0.01
387;0.00;0.51;0.00;-0.00;-1.03;-0.00
388;0.00;0.62;0.00;-0.00;-1.04;-0.00
389;0.00;0.40;0.00;-0.00;-1.04;-0.00
390;0.00;0.17;0.00;-0.01;-1.04;-0.01
391;0.00;0.28;0.00;0.00;-1.04;-0.00
392;0.00;0.30;0.00;-0.00;-1.04;-0.01
393;0.00;0.35;0.00;-0.00;-1.04;-0.01
394;0.00;0.23;0.00;-0.00;-1.04;-0.00
395;0.00;0.19;0.00;-0.00;-1.04;-0.00
396;0.00;0.28;0.00;-0.00;-1.04;-0.00
397;0.00;0.40;0.00;-0.00;-1.04;-0.01
398;0.00;0.08;0.00;-0.00;-1.04;-0.00
399;0.00;0.02;0.00;-0.00;-1.04;-0.01
400;0.00;0.25;0.00;-0.00;-1.04;-0.01
401;0.00;0.30;0.00;0.00;-1.03;-0.00
402;0.00;0.25;0.00;-0.00;-1.04;-0.00
403;0.00;0.36;0.00;-0.00;-1.04;-0.01
404;0.00;0.29;0.01;-0.00;-1.04;-0.01
405;0.00;0.33;0.01;-0.00;-1.04;-0.00
406;0.00;0.38;0.01;-0.00;-1.03;-0.00
407;0.00;0.34;0.01;-0.00;-1.04;-0.00
408;0.00;0.32;0.01;-0.01;-1.04;-0.01
409;0.00;0.33;0.01;-0.00;-1.04;-0.00
410;0.00;0.37;0.01;-0.00;-1.04;-0.01
411;0.00;0.25;0.01;-0.00;-1.04;-0.01
412;0.00;0.18;0.01;-0.00;-1.04;-0.01
413;0.00;0.17;0.01;-0.00;-1.03;-0.01
414;0.00;0.18;0.00;-0.00;-1.04;-0.01
415;0.00;0.34;0.00;-0.01;-1.05;-0.01
416;0.00;0.36;0.00;-0.00;-1.03;-0.00
417;0.00;0.21;0.00;-0.00;-1.04;-0.00
418;0.00;0.25;0.01;-0.00;-1.04;-0.00
419;0.00;0.30;0.01;0.00;-1.03;-0.00
420;0.00;0.23;0.01;-0.01;-1.05;-0.01
421;0.00;0.25;0.01;-0.00;-1.04;-0.01
422;0.00;0.30;0.01;-0.00;-1.04;-0.01
423;0.00;0.33;0.01;-0.00;-1.04;-0.01
424;0.00;0.19;0.01;-0.00;-1.04;-0.00
425;0.00;0.30;0.01;-0.00;-1.04;-0.00
426;0.00;0.44;0.01;-0.00;-1.04;-0.00
427;0.00;0.37;0.01;-0.00;-1.04;-0.00
428;0.00;0.19;0.01;-0.01;-1.04;-0.01
429;0.00;0.38;0.01;-0.00;-1.04;-0.01
430;0.00;0.32;0.01;-0.00;-1.04;-0.00
431;0.00;0.16;0.01;-0.00;-1.04;-0.01
432;0.00;0.31;0.01;-0.00;-1.04;-0.01
433;0.00;0.34;0.01;-0.00;-1.04;-0.01
434;0.00;0.15;0.00;-0.00;-1.04;-0.00
435;0.00;0.08;0.00;-0.00;-1.03;-0.01
436;0.00;0.21;0.00;-0.00;-1.04;-0.00
437;0.00;0.26;0.00;-0.00;-1.04;-0.01
438;0.00;0.23;0.00;-0.00;-1.04;-0.00
439;0.00;0.37;0.00;-0.00;-1.04;-0.01
440;0.00;0.43;0.00;-0.00;-1.04;-0.01
441;0.00;0.23;0.00;-0.01;-1.04;-0.01
442;0.00;0.24;0.00;-0.00;-1.04;-0.01
443;0.00;0.22;0.00;-0.01;-1.04;-0.01
444;0.00;0.14;0.00;-0.01;-1.04;-0.01
445;0.00;0.14;0.00;-0.01;-1.04;-0.00
446;0.00;0.11;0.00;-0.00;-1.04;-0.00
447;0.00;0.10;0.00;-0.00;-1.04;-0.00
448;0.00;0.37;0.00;-0.00;-1.04;-0.00
449;0.00;0.36;0.00;-0.00;-1.04;-0.01
450;0.00;0.38;0.00;-0.00;-1.04;-0.00
451;0.00;0.27;0.00;-0.00;-1.03;-0.00
452;0.00;0.27;0.00;-0.00;-1.04;-0.00
453;0.00;0.33;0.00;-0.00;-1.04;-0.01
454;0.00;0.44;0.00;-0.00;-1.04;-0.01
455;0.00;0.31;0.00;-0.01;-1.04;-0.00
456;0.00;0.20;0.00;-0.00;-1.04;-0.00
457;0.00;0.40;0.00;-0.01;-1.04;-0.00
458;0.00;0.49;0.00;-0.00;-1.04;-0.01
459;0.00;0.41;0.00;-0.00;-1.04;-0.01
460;0.00;0.36;0.00;-0.00;-1.03;-0.00
461;0.00;0.42;0.00;-0.00;-1.04;-0.00
462;0.00;0.25;0.00;-0.00;-1.04;-0.00
463;0.00;0.26;0.00;-0.01;-1.04;-0.01
464;0.00;0.23;0.00;0.00;-1.03;-0.00
465;0.00;0.17;0.00;-0.00;-1.04;-0.01
466;0.00;0.27;0.00;-0.00;-1.03;-0.01
467;0.00;0.48;0.00;-0.00;-1.04;-0.00
468;0.00;0.43;0.00;-0.00;-1.04;-0.00
469;0.00;0.34;0.00;-0.00;-1.04;-0.00
470;0.00;0.20;0.00;-0.00;-1.03;-0.01
471;0.00;0.35;0.00;-0.00;-1.03;-0.00
472;0.00;0.42;0.00;-0.00;-1.04;-0.00
473;0.00;0.28;0.00;-0.00;-1.04;-0.00
474;0.00;0.30;0.00;-0.00;-1.04;-0.01
475;0.00;0.23;0.00;0.00;-1.04;-0.01
