Messwert-Nr.;ESC-Werte;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
89;90.00;334.58;8.09;0.55;-0.82;-0.05
90;95.00;370.63;8.62;1.36;-1.00;-0.17
91;100.00;397.46;9.35;1.41;-1.10;-0.05
92;105.00;405.76;9.27;0.62;-1.35;-0.01
93;110.00;407.43;9.19;-0.18;-1.37;0.00
94;115.00;407.05;8.87;-1.08;-1.51;0.05
95;120.00;406.60;8.91;-1.45;-1.30;-0.01
96;125.00;405.91;8.74;-1.09;-0.65;-0.00
97;130.00;405.72;8.87;-0.28;-0.51;0.06
98;135.00;405.35;8.91;0.66;-0.67;0.06
99;140.00;404.26;9.35;1.38;-0.90;0.02
100;140.00;403.93;9.48;1.55;-1.14;-0.04
101;135.00;403.89;9.52;1.03;-1.52;-0.20
102;130.00;403.25;9.52;0.27;-1.43;-0.06
103;125.00;402.52;9.48;-0.39;-1.29;0.03
104;120.00;402.23;9.35;-1.16;-1.19;0.10
105;115.00;402.76;8.99;-1.47;-1.12;0.05
106;110.00;402.95;8.82;-1.34;-0.93;-0.10
107;105.00;402.69;8.74;-1.10;-0.66;-0.05
108;100.00;402.87;9.03;-0.50;-0.62;0.01
109;95.00;402.45;9.11;0.29;-0.83;0.13
110;90.00;401.70;9.27;1.05;-0.97;0.09
111;85.00;401.59;8.46;-0.36;-1.12;0.00
112;80.00;393.57;7.81;0.83;-0.76;-0.12
113;75.00;366.02;6.75;0.98;-0.98;-0.03
114;70.00;333.81;6.02;-1.15;-0.74;-0.03
115;65.00;300.58;5.12;-0.64;-0.44;-0.02
116;60.00;266.25;4.06;0.25;-1.61;0.10
117;55.00;236.44;3.29;-0.24;-1.64;0.07
118;50.00;208.72;2.60;0.21;-0.68;-0.02
119;45.00;182.89;2.23;-0.14;-0.99;0.04
120;40.00;158.62;1.87;0.21;-0.86;-0.12
121;0.00;135.59;1.18;-0.17;-1.09;-0.01
122;0.00;107.12;0.56;-0.09;-1.03;-0.00
123;0.00;67.54;0.16;0.10;-1.00;-0.04
124;0.00;37.80;0.12;-0.08;-1.01;0.00
125;0.00;22.03;0.12;0.08;-1.05;-0.05
126;0.00;12.88;0.12;0.08;-1.05;-0.01
127;0.00;7.06;0.12;0.04;-1.04;-0.03
128;0.00;3.67;0.12;-0.08;-1.04;-0.00
129;0.00;1.52;0.12;0.00;-1.04;-0.01
130;0.00;-0.29;0.12;0.01;-1.04;-0.04
131;0.00;-1.68;0.12;-0.01;-1.05;-0.03
132;0.00;-2.57;0.12;-0.02;-1.03;-0.00
133;0.00;-3.29;0.12;-0.01;-1.04;0.01
134;0.00;-3.73;0.12;0.00;-1.03;0.05
135;0.00;-4.05;0.12;-0.00;-1.04;-0.04
136;0.00;-4.30;0.12;-0.01;-1.04;-0.06
137;0.00;-4.50;0.12;-0.01;-1.04;-0.03
138;0.00;-4.38;0.12;-0.01;-1.05;-0.01
139;0.00;-4.40;0.12;-0.01;-1.04;0.02
140;0.00;-4.66;0.12;-0.01;-1.04;0.00
141;0.00;-4.70;0.12;-0.01;-1.04;-0.01
142;0.00;-4.74;0.12;-0.01;-1.04;-0.02
143;0.00;-4.61;0.12;-0.01;-1.04;-0.03
144;0.00;-4.66;0.12;-0.00;-1.04;-0.03
145;0.00;-4.79;0.12;-0.01;-1.04;-0.02
146;0.00;-4.67;0.12;-0.01;-1.04;-0.01
147;0.00;-4.67;0.12;-0.00;-1.04;-0.01
148;0.00;-4.51;0.12;-0.01;-1.04;-0.01
149;0.00;-4.49;0.12;-0.01;-1.04;-0.01
150;0.00;-4.62;0.12;-0.00;-1.04;-0.01
151;0.00;-4.63;0.12;-0.00;-1.04;-0.01
152;0.00;-4.59;0.12;-0.01;-1.04;-0.01
153;0.00;-4.68;0.12;-0.01;-1.04;-0.01
154;0.00;-4.75;0.12;-0.00;-1.04;-0.02
155;0.00;-4.64;0.12;-0.01;-1.05;-0.01
156;0.00;-4.55;0.12;-0.01;-1.04;-0.01
157;0.00;-4.50;0.12;-0.01;-1.03;-0.01
158;0.00;-4.70;0.12;-0.01;-1.04;-0.01
159;0.00;-4.59;0.12;-0.01;-1.04;-0.01
160;0.00;-4.58;0.12;-0.01;-1.04;-0.01
161;0.00;-4.76;0.12;-0.01;-1.04;-0.01
162;0.00;-4.59;0.12;-0.00;-1.04;-0.00
163;0.00;-4.51;0.12;-0.00;-1.03;-0.01
164;0.00;-4.62;0.12;-0.01;-1.05;-0.02
165;0.00;-4.47;0.12;-0.01;-1.04;-0.01
166;0.00;-4.44;0.12;-0.00;-1.04;-0.01
167;0.00;-4.62;0.12;-0.01;-1.04;-0.01
168;0.00;-4.60;0.12;-0.01;-1.04;-0.01
169;0.00;-4.53;0.12;-0.00;-1.04;-0.01
170;0.00;-4.40;0.16;-0.01;-1.04;-0.01
171;0.00;-4.56;0.16;-0.01;-1.04;-0.02
172;0.00;-4.54;0.16;-0.01;-1.04;-0.01
173;0.00;-4.38;0.12;-0.01;-1.04;-0.01
174;0.00;-4.55;0.16;-0.01;-1.04;-0.01
175;0.00;-4.45;0.16;-0.01;-1.04;-0.02
176;0.00;-4.42;0.16;-0.01;-1.04;-0.01
177;0.00;-4.34;0.12;-0.00;-1.04;-0.01
178;0.00;-4.38;0.12;-0.01;-1.04;-0.01
179;0.00;-4.30;0.12;-0.01;-1.04;-0.01
180;0.00;-4.31;0.12;-0.00;-1.04;-0.01
181;0.00;-4.33;0.12;-0.00;-1.04;-0.01
182;0.00;-4.36;0.12;-0.01;-1.04;-0.01
183;0.00;-4.26;0.12;-0.01;-1.04;-0.01
184;0.00;-4.16;0.12;-0.00;-1.04;-0.01
185;0.00;-4.30;0.12;-0.01;-1.04;-0.02
186;0.00;-4.29;0.12;-0.01;-1.04;-0.01
187;0.00;-4.51;0.12;-0.01;-1.04;-0.01
188;0.00;-4.61;0.12;-0.01;-1.04;-0.02
189;0.00;-4.51;0.12;-0.01;-1.04;-0.02
190;0.00;-4.42;0.12;-0.01;-1.04;-0.01
191;0.00;-4.47;0.12;-0.01;-1.04;-0.01
192;0.00;-4.42;0.12;-0.01;-1.04;-0.01
193;0.00;-4.24;0.12;-0.00;-1.04;-0.01
194;0.00;-4.50;0.12;-0.01;-1.04;-0.01
195;0.00;-4.59;0.12;-0.00;-1.04;-0.01
196;0.00;-4.41;0.12;-0.01;-1.04;-0.01
197;0.00;-4.26;0.12;-0.01;-1.04;-0.01
198;0.00;-4.19;0.12;-0.01;-1.05;-0.01
199;0.00;-4.10;0.12;-0.01;-1.04;-0.01
200;0.00;-4.19;0.12;-0.01;-1.04;-0.02
201;0.00;-4.28;0.12;-0.00;-1.04;-0.01
202;0.00;-4.35;0.12;-0.00;-1.04;-0.00
203;0.00;-4.19;0.12;-0.01;-1.04;-0.01
204;0.00;-3.90;0.12;-0.00;-1.04;-0.01
205;0.00;-3.95;0.12;-0.01;-1.04;-0.01
206;0.00;-4.32;0.12;-0.00;-1.04;-0.01
207;0.00;-4.30;0.12;-0.01;-1.04;-0.01
208;0.00;-4.27;0.12;-0.00;-1.03;-0.01
209;0.00;-4.15;0.12;-0.01;-1.04;-0.02
210
